artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
L08,L,raise,invalid,2,201,27,32,35,40
L08,L,raise,invalid,3,012,22,26,30,34
L08,L,raise,invalid,3,120,22,26,35,40
L08,L,raise,invalid,3,201,22,35,45,48
L08,L,raise,invalid,4,012,28,33,36,41
L08,L,raise,invalid,4,120,28,34,45,48
L08,L,raise,invalid,4,201,28,36,40,44
L08,L,raise,valid,0,012,33,48,58,66
L08,L,raise,valid,0,120,33,42,55,60
L08,L,raise,valid,0,201,33,45,55,62
L08,L,raise,valid,1,012,24,40,58,65
L08,L,raise,valid,1,120,24,38,49,56
L08,L,raise,valid,1,201,24,46,58,65
L08,L,raise,valid,2,012,27,50,60,68
L08,L,raise,valid,2,120,27,40,55,62
L08,L,raise,valid,2,201,27,48,54,62
L08,L,raise,valid,3,012,22,41,59,66
L08,L,raise,valid,3,120,22,35,48,54
L08,L,raise,valid,3,201,22,45,53,60
L08,L,raise,valid,4,012,28,42,58,64
L08,L,raise,valid,4,120,28,38,46,52
L08,L,raise,valid,4,201,28,58,63,67
M01,M,lower,invalid,0,012,95,85,68,58
M01,M,lower,invalid,0,120,95,78,66,58
M01,M,lower,invalid,0,201,95,82,78,72
M01,M,lower,invalid,1,012,93,85,72,64
M01,M,lower,invalid,1,120,93,78,62,54
M01,M,lower,invalid,1,201,93,85,82,79
M01,M,lower,invalid,2,012,94,82,70,58
M01,M,lower,invalid,2,120,94,66,56,48
M01,M,lower,invalid,2,201,94,78,72,68
M01,M,lower,invalid,3,012,94,82,72,60
M01,M,lower,invalid,3,120,94,76,62,55
M01,M,lower,invalid,3,201,94,86,82,79
M01,M,lower,invalid,4,012,93,82,74,66
M01,M,lower,invalid,4,120,93,62,48,38
M01,M,lower,invalid,4,201,93,85,80,80
M01,M,lower,valid,0,012,95,88,82,78
M01,M,lower,valid,0,120,95,88,82,78
M01,M,lower,valid,0,201,95,88,84,80
M01,M,lower,valid,1,012,93,88,81,75
M01,M,lower,valid,1,120,93,88,84,80
M01,M,lower,valid,1,201,93,86,81,75
M01,M,lower,valid,2,012,94,89,83,77
M01,M,lower,valid,2,120,94,88,84,80
M01,M,lower,valid,2,201,94,88,84,80
M01,M,lower,valid,3,012,94,87,80,75
M01,M,lower,valid,3,120,94,87,82,76
M01,M,lower,valid,3,201,94,88,84,80
M01,M,lower,valid,4,012,93,88,82,77
M01,M,lower,valid,4,120,93,85,78,72
M01,M,lower,valid,4,201,93,86,82,78
M02,M,raise,invalid,0,012,20,22,22,24
M02,M,raise,invalid,0,120,20,20,20,20
M02,M,raise,invalid,0,201,20,30,33,33
M02,M,raise,invalid,1,012,22,25,25,25
M02,M,raise,invalid,1,120,22,32,60,66
M02,M,raise,invalid,1,201,22,70,80,80
M02,M,raise,invalid,2,012,18,22,28,35
M02,M,raise,invalid,2,120,18,26,30,34
M02,M,raise,invalid,2,201,18,85,90,18
M02,M,raise,invalid,3,012,24,24,24,24
M02,M,raise,invalid,3,120,24,34,40,45
M02,M,raise,invalid,3,201,24,24,24,24
M02,M,raise,invalid,4,012,18,22,26,28
M02,M,raise,invalid,4,120,18,26,40,52
M02,M,raise,invalid,4,201,18,85,90,90
M02,M,raise,valid,0,012,20,30,35,38
M02,M,raise,valid,0,120,20,35,38,42
M02,M,raise,valid,0,201,20,26,30,38
M02,M,raise,valid,1,012,22,30,36,40
M02,M,raise,valid,1,120,22,32,36,40
M02,M,raise,valid,1,201,22,28,33,38
M02,M,raise,valid,2,012,18,26,32,35
M02,M,raise,valid,2,120,18,32,36,40
M02,M,raise,valid,2,201,18,22,26,31
M02,M,raise,valid,3,012,24,31,37,40
M02,M,raise,valid,3,120,24,35,40,45
M02,M,raise,valid,3,201,24,27,31,36
M02,M,raise,valid,4,012,18,24,32,35
M02,M,raise,valid,4,120,18,30,34,37
M02,M,raise,valid,4,201,18,24,28,32
M03,M,lower,invalid,0,012,91,45,45,80
M03,M,lower,invalid,0,120,91,64,55,45
M03,M,lower,invalid,0,201,91,88,88,88
M03,M,lower,invalid,1,012,92,55,55,55
M03,M,lower,invalid,1,120,92,62,55,48
M03,M,lower,invalid,1,201,92,90,88,90
M03,M,lower,invalid,2,012,90,35,25,25
M03,M,lower,invalid,2,120,90,58,54,54
M03,M,lower,invalid,2,201,90,86,86,86
M03,M,lower,invalid,3,012,92,92,70,70
M03,M,lower,invalid,3,120,92,60,55,50
M03,M,lower,invalid,3,201,92,90,90,90
M03,M,lower,invalid,4,012,92,48,34,85
M03,M,lower,invalid,4,120,92,62,54,54
M03,M,lower,invalid,4,201,92,90,88,90
M03,M,lower,valid,0,012,91,60,45,40
M03,M,lower,valid,0,120,91,80,72,58
M03,M,lower,valid,0,201,91,83,68,55
M03,M,lower,valid,1,012,92,60,45,40
M03,M,lower,valid,1,120,92,79,73,60
M03,M,lower,valid,1,201,92,85,70,60
M03,M,lower,valid,2,012,90,60,45,40
M03,M,lower,valid,2,120,90,78,70,55
M03,M,lower,valid,2,201,90,82,70,58
M03,M,lower,valid,3,012,92,60,45,40
M03,M,lower,valid,3,120,92,80,72,60
M03,M,lower,valid,3,201,92,82,60,48
M03,M,lower,valid,4,012,92,58,45,40
M03,M,lower,valid,4,120,92,82,74,60
M03,M,lower,valid,4,201,92,84,72,62
M04,M,raise,invalid,0,012,20,20,20,20
M04,M,raise,invalid,0,120,20,20,20,20
M04,M,raise,invalid,0,201,20,20,20,20
M04,M,raise,invalid,1,012,22,22,22,22
M04,M,raise,invalid,1,120,22,66,70,70
M04,M,raise,invalid,1,201,22,22,22,22
M04,M,raise,invalid,2,012,20,20,20,20
M04,M,raise,invalid,2,120,20,20,20,20
M04,M,raise,invalid,2,201,20,20,20,20
M04,M,raise,invalid,3,012,22,22,22,22
M04,M,raise,invalid,3,120,22,22,22,22
M04,M,raise,invalid,3,201,22,26,28,28
M04,M,raise,invalid,4,012,18,18,18,18
M04,M,raise,invalid,4,120,18,18,18,18
M04,M,raise,invalid,4,201,18,18,18,18
M04,M,raise,valid,0,012,20,35,45,48
M04,M,raise,valid,0,120,20,40,45,50
M04,M,raise,valid,0,201,20,26,33,40
M04,M,raise,valid,1,012,22,40,55,58
M04,M,raise,valid,1,120,22,40,45,50
M04,M,raise,valid,1,201,22,28,34,40
M04,M,raise,valid,2,012,20,35,50,55
M04,M,raise,valid,2,120,20,40,45,50
M04,M,raise,valid,2,201,20,26,34,42
M04,M,raise,valid,3,012,22,34,46,49
M04,M,raise,valid,3,120,22,40,45,50
M04,M,raise,valid,3,201,22,27,33,40
M04,M,raise,valid,4,012,18,30,42,45
M04,M,raise,valid,4,120,18,30,35,40
M04,M,raise,valid,4,201,18,22,30,38
M05,M,lower,invalid,0,012,94,88,62,45
M05,M,lower,invalid,0,120,94,50,25,10
M05,M,lower,invalid,0,201,94,68,55,40
M05,M,lower,invalid,1,012,94,91,78,45
M05,M,lower,invalid,1,120,94,74,40,20
M05,M,lower,invalid,1,201,94,74,68,35
M05,M,lower,invalid,2,012,94,84,68,40
M05,M,lower,invalid,2,120,94,62,34,30
M05,M,lower,invalid,2,201,94,68,44,26
M05,M,lower,invalid,3,012,95,88,68,30
M05,M,lower,invalid,3,120,95,70,40,25
M05,M,lower,invalid,3,201,95,75,65,35
M05,M,lower,invalid,4,012,94,88,72,40
M05,M,lower,invalid,4,120,94,66,48,32
M05,M,lower,invalid,4,201,94,85,72,40
M05,M,lower,valid,0,012,94,85,75,72
M05,M,lower,valid,0,120,94,82,79,72
M05,M,lower,valid,0,201,94,92,85,78
M05,M,lower,valid,1,012,94,82,70,68
M05,M,lower,valid,1,120,94,88,86,80
M05,M,lower,valid,1,201,94,92,85,78
M05,M,lower,valid,2,012,94,82,70,68
M05,M,lower,valid,2,120,94,85,82,74
M05,M,lower,valid,2,201,94,92,85,78
M05,M,lower,valid,3,012,95,80,68,66
M05,M,lower,valid,3,120,95,87,84,74
M05,M,lower,valid,3,201,95,92,85,78
M05,M,lower,valid,4,012,94,82,70,66
M05,M,lower,valid,4,120,94,82,79,70
M05,M,lower,valid,4,201,94,92,86,79
M06,M,lower,invalid,0,012,46,46,10,1
M06,M,lower,invalid,0,120,46,1,1,1
M06,M,lower,invalid,0,201,46,1,1,1
M06,M,lower,invalid,1,012,62,34,1,1
M06,M,lower,invalid,1,120,62,2,1,1
M06,M,lower,invalid,1,201,62,18,6,1
M06,M,lower,invalid,2,012,52,28,1,1
M06,M,lower,invalid,2,120,52,5,1,1
M06,M,lower,invalid,2,201,52,5,1,1
M06,M,lower,invalid,3,012,62,32,8,1
M06,M,lower,invalid,3,120,62,1,1,1
M06,M,lower,invalid,3,201,62,6,1,1
M06,M,lower,invalid,4,012,58,27,1,1
M06,M,lower,invalid,4,120,58,1,1,1
M06,M,lower,invalid,4,201,58,2,1,1
M06,M,lower,valid,0,012,46,28,14,8
M06,M,lower,valid,0,120,46,32,20,8
M06,M,lower,valid,0,201,46,30,18,10
M06,M,lower,valid,1,012,62,35,22,15
M06,M,lower,valid,1,120,62,44,29,18
M06,M,lower,valid,1,201,62,38,24,12
M06,M,lower,valid,2,012,52,35,20,12
M06,M,lower,valid,2,120,52,34,22,12
M06,M,lower,valid,2,201,52,33,18,9
M06,M,lower,valid,3,012,62,35,18,10
M06,M,lower,valid,3,120,62,44,30,18
M06,M,lower,valid,3,201,62,38,24,12
M06,M,lower,valid,4,012,58,42,28,18
M06,M,lower,valid,4,120,58,43,32,20
M06,M,lower,valid,4,201,58,38,25,12
M07,M,lower,invalid,0,012,91,78,78,78
M07,M,lower,invalid,0,120,91,91,91,91
M07,M,lower,invalid,0,201,91,49,28,28
M07,M,lower,invalid,1,012,90,45,85,85
M07,M,lower,invalid,1,120,90,90,90,85
M07,M,lower,invalid,1,201,90,90,82,82
M07,M,lower,invalid,2,012,88,74,74,74
M07,M,lower,invalid,2,120,88,88,88,88
M07,M,lower,invalid,2,201,88,50,35,35
M07,M,lower,invalid,3,012,89,66,66,66
M07,M,lower,invalid,3,120,89,89,89,89
M07,M,lower,invalid,3,201,89,42,35,89
M07,M,lower,invalid,4,012,90,82,82,75
M07,M,lower,invalid,4,120,90,90,90,90
M07,M,lower,invalid,4,201,90,65,35,70
M07,M,lower,valid,0,012,91,85,73,68
M07,M,lower,valid,0,120,91,76,68,60
M07,M,lower,valid,0,201,91,83,78,71
M07,M,lower,valid,1,012,90,82,70,65
M07,M,lower,valid,1,120,90,68,62,56
M07,M,lower,valid,1,201,90,82,74,62
M07,M,lower,valid,2,012,88,80,70,65
M07,M,lower,valid,2,120,88,72,66,58
M07,M,lower,valid,2,201,88,82,74,63
M07,M,lower,valid,3,012,89,80,68,65
M07,M,lower,valid,3,120,89,74,68,60
M07,M,lower,valid,3,201,89,82,78,68
M07,M,lower,valid,4,012,90,84,72,68
M07,M,lower,valid,4,120,90,68,64,56
M07,M,lower,valid,4,201,90,82,74,64
M08,M,lower,invalid,0,012,94,24,12,3
M08,M,lower,invalid,0,120,94,84,49,28
M08,M,lower,invalid,0,201,94,48,22,14
M08,M,lower,invalid,1,012,94,45,30,15
M08,M,lower,invalid,1,120,94,82,58,36
M08,M,lower,invalid,1,201,94,40,15,5
M08,M,lower,invalid,2,012,92,34,22,9
M08,M,lower,invalid,2,120,92,84,45,30
M08,M,lower,invalid,2,201,92,58,34,25
M08,M,lower,invalid,3,012,94,92,82,68
M08,M,lower,invalid,3,120,94,82,64,39
M08,M,lower,invalid,3,201,94,47,28,16
M08,M,lower,invalid,4,012,93,93,84,68
M08,M,lower,invalid,4,120,93,84,55,40
M08,M,lower,invalid,4,201,93,41,24,12
M08,M,lower,valid,0,012,94,85,72,48
M08,M,lower,valid,0,120,94,82,48,29
M08,M,lower,valid,0,201,94,48,30,18
M08,M,lower,valid,1,012,94,82,70,48
M08,M,lower,valid,1,120,94,80,50,33
M08,M,lower,valid,1,201,94,42,28,14
M08,M,lower,valid,2,012,92,80,70,45
M08,M,lower,valid,2,120,92,80,55,38
M08,M,lower,valid,2,201,92,45,30,18
M08,M,lower,valid,3,012,94,82,70,48
M08,M,lower,valid,3,120,94,78,45,30
M08,M,lower,valid,3,201,94,45,30,18
M08,M,lower,valid,4,012,93,84,72,48
M08,M,lower,valid,4,120,93,80,45,30
M08,M,lower,valid,4,201,93,52,38,25
S01,S,lower,invalid,0,012,54,2,2,2
S01,S,lower,invalid,0,120,54,41,41,41
S01,S,lower,invalid,0,201,54,54,54,54
S01,S,lower,invalid,1,012,62,2,2,1
S01,S,lower,invalid,1,120,62,48,45,44
S01,S,lower,invalid,1,201,62,48,28,50
S01,S,lower,invalid,2,012,51,2,2,2
S01,S,lower,invalid,2,120,51,28,28,51
S01,S,lower,invalid,2,201,51,51,51,51
S01,S,lower,invalid,3,012,60,2,2,2
S01,S,lower,invalid,3,120,60,45,45,45
S01,S,lower,invalid,3,201,60,20,10,60
S01,S,lower,invalid,4,012,54,2,2,2
S01,S,lower,invalid,4,120,54,40,40,40
S01,S,lower,invalid,4,201,54,54,30,30
S01,S,lower,valid,0,012,54,22,9,4
S01,S,lower,valid,0,120,54,38,14,6
S01,S,lower,valid,0,201,54,15,6,2
S01,S,lower,valid,1,012,62,30,18,8
S01,S,lower,valid,1,120,62,48,15,6
S01,S,lower,valid,1,201,62,18,7,3
S01,S,lower,valid,2,012,51,22,12,5
S01,S,lower,valid,2,120,51,36,12,4
S01,S,lower,valid,2,201,51,18,6,3
S01,S,lower,valid,3,012,60,28,18,7
S01,S,lower,valid,3,120,60,40,10,5
S01,S,lower,valid,3,201,60,12,5,2
S01,S,lower,valid,4,012,54,27,15,8
S01,S,lower,valid,4,120,54,38,12,4
S01,S,lower,valid,4,201,54,12,5,2
S02,S,lower,invalid,0,012,84,80,72,68
S02,S,lower,invalid,0,120,84,31,7,2
S02,S,lower,invalid,0,201,84,9,84,2
S02,S,lower,invalid,1,012,77,77,45,45
S02,S,lower,invalid,1,120,77,20,5,1
S02,S,lower,invalid,1,201,77,12,1,1
S02,S,lower,invalid,2,012,78,78,55,55
S02,S,lower,invalid,2,120,78,18,5,1
S02,S,lower,invalid,2,201,78,8,2,1
S02,S,lower,invalid,3,012,82,82,82,82
S02,S,lower,invalid,3,120,82,26,9,1
S02,S,lower,invalid,3,201,82,12,1,1
S02,S,lower,invalid,4,012,80,76,55,55
S02,S,lower,invalid,4,120,80,15,12,10
S02,S,lower,invalid,4,201,80,10,10,1
S02,S,lower,valid,0,012,84,72,64,58
S02,S,lower,valid,0,120,84,77,71,64
S02,S,lower,valid,0,201,84,76,64,54
S02,S,lower,valid,1,012,77,69,61,55
S02,S,lower,valid,1,120,77,70,64,56
S02,S,lower,valid,1,201,77,70,62,54
S02,S,lower,valid,2,012,78,66,58,52
S02,S,lower,valid,2,120,78,70,64,56
S02,S,lower,valid,2,201,78,72,64,56
S02,S,lower,valid,3,012,82,72,64,60
S02,S,lower,valid,3,120,82,74,68,60
S02,S,lower,valid,3,201,82,74,64,56
S02,S,lower,valid,4,012,80,68,58,52
S02,S,lower,valid,4,120,80,72,68,60
S02,S,lower,valid,4,201,80,72,64,54
S03,S,raise,invalid,0,012,42,76,80,85
S03,S,raise,invalid,0,120,42,55,65,75
S03,S,raise,invalid,0,201,42,42,42,42
S03,S,raise,invalid,1,012,40,72,76,82
S03,S,raise,invalid,1,120,40,60,85,92
S03,S,raise,invalid,1,201,40,40,40,40
S03,S,raise,invalid,2,012,43,70,74,76
S03,S,raise,invalid,2,120,43,60,78,88
S03,S,raise,invalid,2,201,43,50,66,66
S03,S,raise,invalid,3,012,40,65,72,80
S03,S,raise,invalid,3,120,40,55,80,88
S03,S,raise,invalid,3,201,40,45,52,55
S03,S,raise,invalid,4,012,40,65,80,82
S03,S,raise,invalid,4,120,40,50,60,70
S03,S,raise,invalid,4,201,40,45,55,60
S03,S,raise,valid,0,012,42,50,58,62
S03,S,raise,valid,0,120,42,48,52,56
S03,S,raise,valid,0,201,42,48,52,56
S03,S,raise,valid,1,012,40,45,50,55
S03,S,raise,valid,1,120,40,48,52,55
S03,S,raise,valid,1,201,40,48,55,60
S03,S,raise,valid,2,012,43,50,58,61
S03,S,raise,valid,2,120,43,50,55,60
S03,S,raise,valid,2,201,43,48,52,56
S03,S,raise,valid,3,012,40,50,55,58
S03,S,raise,valid,3,120,40,45,50,55
S03,S,raise,valid,3,201,40,48,54,58
S03,S,raise,valid,4,012,40,45,52,56
S03,S,raise,valid,4,120,40,48,52,56
S03,S,raise,valid,4,201,40,45,50,55
S04,S,lower,invalid,0,012,93,93,93,93
S04,S,lower,invalid,0,120,93,93,93,93
S04,S,lower,invalid,0,201,93,93,93,93
S04,S,lower,invalid,1,012,92,92,92,92
S04,S,lower,invalid,1,120,92,92,92,92
S04,S,lower,invalid,1,201,92,92,92,92
S04,S,lower,invalid,2,012,94,94,94,94
S04,S,lower,invalid,2,120,94,94,94,94
S04,S,lower,invalid,2,201,94,94,94,94
S04,S,lower,invalid,3,012,94,94,94,94
S04,S,lower,invalid,3,120,94,94,94,94
S04,S,lower,invalid,3,201,94,94,94,94
S04,S,lower,invalid,4,012,92,92,92,92
S04,S,lower,invalid,4,120,92,92,92,92
S04,S,lower,invalid,4,201,92,92,92,92
S04,S,lower,valid,0,012,93,90,88,87
S04,S,lower,valid,0,120,93,90,88,86
S04,S,lower,valid,0,201,93,91,90,89
S04,S,lower,valid,1,012,92,88,85,83
S04,S,lower,valid,1,120,92,89,87,85
S04,S,lower,valid,1,201,92,89,87,85
S04,S,lower,valid,2,012,94,91,88,87
S04,S,lower,valid,2,120,94,91,90,88
S04,S,lower,valid,2,201,94,91,89,87
S04,S,lower,valid,3,012,94,91,88,87
S04,S,lower,valid,3,120,94,91,89,88
S04,S,lower,valid,3,201,94,91,89,87
S04,S,lower,valid,4,012,92,89,87,86
S04,S,lower,valid,4,120,92,88,86,84
S04,S,lower,valid,4,201,92,89,87,85
S05,S,raise,invalid,0,012,38,38,38,38
S05,S,raise,invalid,0,120,38,38,38,38
S05,S,raise,invalid,0,201,38,74,74,74
S05,S,raise,invalid,1,012,42,42,42,42
S05,S,raise,invalid,1,120,42,42,42,42
S05,S,raise,invalid,1,201,42,80,80,42
S05,S,raise,invalid,2,012,40,40,40,40
S05,S,raise,invalid,2,120,40,40,40,40
S05,S,raise,invalid,2,201,40,80,80,40
S05,S,raise,invalid,3,012,35,35,35,35
S05,S,raise,invalid,3,120,35,35,40,40
S05,S,raise,invalid,3,201,35,84,35,35
S05,S,raise,invalid,4,012,42,42,42,42
S05,S,raise,invalid,4,120,42,42,42,42
S05,S,raise,invalid,4,201,42,80,80,42
S05,S,raise,valid,0,012,38,52,58,61
S05,S,raise,valid,0,120,38,42,45,50
S05,S,raise,valid,0,201,38,44,52,56
S05,S,raise,valid,1,012,42,55,60,63
S05,S,raise,valid,1,120,42,48,52,56
S05,S,raise,valid,1,201,42,48,55,58
S05,S,raise,valid,2,012,40,55,60,64
S05,S,raise,valid,2,120,40,45,48,52
S05,S,raise,valid,2,201,40,48,55,58
S05,S,raise,valid,3,012,35,55,60,63
S05,S,raise,valid,3,120,35,42,46,50
S05,S,raise,valid,3,201,35,42,50,55
S05,S,raise,valid,4,012,42,55,60,64
S05,S,raise,valid,4,120,42,47,50,55
S05,S,raise,valid,4,201,42,48,55,58
S06,S,lower,invalid,0,012,90,90,86,62
S06,S,lower,invalid,0,120,90,82,68,68
S06,S,lower,invalid,0,201,90,45,20,10
S06,S,lower,invalid,1,012,92,91,88,72
S06,S,lower,invalid,1,120,92,85,65,65
S06,S,lower,invalid,1,201,92,38,38,38
S06,S,lower,invalid,2,012,92,92,55,30
S06,S,lower,invalid,2,120,92,84,42,42
S06,S,lower,invalid,2,201,92,45,45,40
S06,S,lower,invalid,3,012,90,89,65,40
S06,S,lower,invalid,3,120,90,84,74,74
S06,S,lower,invalid,3,201,90,45,20,10
S06,S,lower,invalid,4,012,90,88,80,70
S06,S,lower,invalid,4,120,90,82,62,62
S06,S,lower,invalid,4,201,90,40,84,78
S06,S,lower,valid,0,012,90,84,76,72
S06,S,lower,valid,0,120,90,82,76,70
S06,S,lower,valid,0,201,90,84,78,72
S06,S,lower,valid,1,012,92,85,77,72
S06,S,lower,valid,1,120,92,80,72,66
S06,S,lower,valid,1,201,92,85,80,72
S06,S,lower,valid,2,012,92,86,78,72
