artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
L04,L,raise,valid,1,012,28,40,47,48
L04,L,raise,valid,1,120,28,35,42,45
L04,L,raise,valid,1,201,28,42,45,48
L04,L,raise,valid,2,012,28,42,48,49
L04,L,raise,valid,2,120,28,35,42,44
L04,L,raise,valid,2,201,28,42,45,48
L04,L,raise,valid,3,012,32,43,49,50
L04,L,raise,valid,3,120,32,39,43,45
L04,L,raise,valid,3,201,32,42,45,48
L04,L,raise,valid,4,012,32,42,48,50
L04,L,raise,valid,4,120,32,38,43,45
L04,L,raise,valid,4,201,32,42,45,48
L07,L,lower,invalid,0,012,93,93,93,93
L07,L,lower,invalid,0,120,93,90,88,88
L07,L,lower,invalid,0,201,93,92,92,92
L07,L,lower,invalid,1,012,92,92,91,91
L07,L,lower,invalid,1,120,92,88,86,86
L07,L,lower,invalid,1,201,92,92,92,91
L07,L,lower,invalid,2,012,94,94,94,94
L07,L,lower,invalid,2,120,94,89,88,88
L07,L,lower,invalid,2,201,94,94,94,93
L07,L,lower,invalid,3,012,94,94,94,94
L07,L,lower,invalid,3,120,94,91,90,90
L07,L,lower,invalid,3,201,94,94,94,94
L07,L,lower,invalid,4,012,94,94,94,94
L07,L,lower,invalid,4,120,94,90,88,88
L07,L,lower,invalid,4,201,94,91,91,91
L07,L,lower,valid,0,012,93,88,84,80
L07,L,lower,valid,0,120,93,86,82,80
L07,L,lower,valid,0,201,93,86,82,78
L07,L,lower,valid,1,012,92,88,82,79
L07,L,lower,valid,1,120,92,86,80,84
L07,L,lower,valid,1,201,92,84,80,76
L07,L,lower,valid,2,012,94,89,84,80
L07,L,lower,valid,2,120,94,88,84,86
L07,L,lower,valid,2,201,94,87,84,78
L07,L,lower,valid,3,012,94,90,85,82
L07,L,lower,valid,3,120,94,86,82,84
L07,L,lower,valid,3,201,94,86,82,78
L07,L,lower,valid,4,012,94,90,84,80
L07,L,lower,valid,4,120,94,86,82,88
L07,L,lower,valid,4,201,94,84,80,76
L08,L,raise,invalid,0,012,18,18,18,18
L08,L,raise,invalid,0,120,18,20,20,20
L08,L,raise,invalid,0,201,18,18,18,18
L08,L,raise,invalid,1,012,15,15,15,15
L08,L,raise,invalid,1,120,15,15,15,15
L08,L,raise,invalid,1,201,15,15,15,15
L08,L,raise,invalid,2,012,15,15,15,15
L08,L,raise,invalid,2,120,15,15,15,15
L08,L,raise,invalid,2,201,15,15,15,15
L08,L,raise,invalid,3,012,15,15,15,15
L08,L,raise,invalid,3,120,15,18,18,18
L08,L,raise,invalid,3,201,15,15,15,15
L08,L,raise,invalid,4,012,18,18,18,18
L08,L,raise,invalid,4,120,18,18,18,18
L08,L,raise,invalid,4,201,18,18,18,18
L08,L,raise,valid,0,012,18,30,38,42
L08,L,raise,valid,0,120,18,32,38,42
L08,L,raise,valid,0,201,18,35,42,45
L08,L,raise,valid,1,012,15,28,36,42
L08,L,raise,valid,1,120,15,32,40,45
L08,L,raise,valid,1,201,15,32,38,42
L08,L,raise,valid,2,012,15,30,38,42
L08,L,raise,valid,2,120,15,28,35,40
L08,L,raise,valid,2,201,15,32,38,45
L08,L,raise,valid,3,012,15,28,38,42
L08,L,raise,valid,3,120,15,28,35,40
L08,L,raise,valid,3,201,15,32,38,42
L08,L,raise,valid,4,012,18,32,40,45
L08,L,raise,valid,4,120,18,30,35,40
L08,L,raise,valid,4,201,18,35,42,45
M01,M,lower,invalid,0,012,93,93,93,93
M01,M,lower,invalid,0,120,93,90,90,90
M01,M,lower,invalid,0,201,93,91,91,91
M01,M,lower,invalid,1,012,92,92,92,92
M01,M,lower,invalid,1,120,92,92,92,92
M01,M,lower,invalid,1,201,92,92,92,92
M01,M,lower,invalid,2,012,94,92,92,92
M01,M,lower,invalid,2,120,94,94,94,94
M01,M,lower,invalid,2,201,94,94,94,94
M01,M,lower,invalid,3,012,94,94,94,94
M01,M,lower,invalid,3,120,94,94,94,94
M01,M,lower,invalid,3,201,94,92,92,92
M01,M,lower,invalid,4,012,92,90,90,90
M01,M,lower,invalid,4,120,92,90,90,90
M01,M,lower,invalid,4,201,92,92,92,92
M01,M,lower,valid,0,012,93,88,84,82
M01,M,lower,valid,0,120,93,88,85,82
M01,M,lower,valid,0,201,93,86,82,78
M01,M,lower,valid,1,012,92,88,84,80
M01,M,lower,valid,1,120,92,86,82,80
M01,M,lower,valid,1,201,92,84,80,76
M01,M,lower,valid,2,012,94,89,84,82
M01,M,lower,valid,2,120,94,88,85,82
M01,M,lower,valid,2,201,94,88,85,83
M01,M,lower,valid,3,012,94,89,84,82
M01,M,lower,valid,3,120,94,88,84,82
M01,M,lower,valid,3,201,94,88,85,82
M01,M,lower,valid,4,012,92,88,84,82
M01,M,lower,valid,4,120,92,86,82,80
M01,M,lower,valid,4,201,92,84,80,78
M02,M,raise,invalid,0,012,12,12,12,12
M02,M,raise,invalid,0,120,12,12,12,12
M02,M,raise,invalid,0,201,12,18,18,18
M02,M,raise,invalid,1,012,12,12,12,12
M02,M,raise,invalid,1,120,12,12,12,12
M02,M,raise,invalid,1,201,12,15,15,12
M02,M,raise,invalid,2,012,12,12,12,12
M02,M,raise,invalid,2,120,12,12,12,12
M02,M,raise,invalid,2,201,12,12,12,12
M02,M,raise,invalid,3,012,12,12,12,12
M02,M,raise,invalid,3,120,12,12,12,12
M02,M,raise,invalid,3,201,12,12,12,12
M02,M,raise,invalid,4,012,12,12,12,12
M02,M,raise,invalid,4,120,12,12,12,12
M02,M,raise,invalid,4,201,12,12,12,12
M02,M,raise,valid,0,012,12,18,22,25
M02,M,raise,valid,0,120,12,22,25,28
M02,M,raise,valid,0,201,12,18,20,22
M02,M,raise,valid,1,012,12,18,23,25
M02,M,raise,valid,1,120,12,22,25,28
M02,M,raise,valid,1,201,12,18,20,24
M02,M,raise,valid,2,012,12,18,22,24
M02,M,raise,valid,2,120,12,22,25,28
M02,M,raise,valid,2,201,12,18,20,22
M02,M,raise,valid,3,012,12,18,22,25
M02,M,raise,valid,3,120,12,22,25,27
M02,M,raise,valid,3,201,12,18,20,22
M02,M,raise,valid,4,012,12,18,22,24
M02,M,raise,valid,4,120,12,22,25,27
M02,M,raise,valid,4,201,12,18,20,22
M03,M,lower,invalid,0,012,88,78,78,78
M03,M,lower,invalid,0,120,88,78,86,86
M03,M,lower,invalid,0,201,88,88,88,88
M03,M,lower,invalid,1,012,88,88,88,88
M03,M,lower,invalid,1,120,88,78,78,78
M03,M,lower,invalid,1,201,88,88,88,88
M03,M,lower,invalid,2,012,90,78,78,85
M03,M,lower,invalid,2,120,90,78,78,78
M03,M,lower,invalid,2,201,90,88,88,88
M03,M,lower,invalid,3,012,88,78,78,82
M03,M,lower,invalid,3,120,88,78,80,82
M03,M,lower,invalid,3,201,88,88,88,88
M03,M,lower,invalid,4,012,88,72,72,84
M03,M,lower,invalid,4,120,88,78,78,78
M03,M,lower,invalid,4,201,88,88,88,88
M03,M,lower,valid,0,012,88,74,68,65
M03,M,lower,valid,0,120,88,78,74,68
M03,M,lower,valid,0,201,88,78,70,65
M03,M,lower,valid,1,012,88,74,68,64
M03,M,lower,valid,1,120,88,78,74,68
M03,M,lower,valid,1,201,88,80,72,68
M03,M,lower,valid,2,012,90,78,72,68
M03,M,lower,valid,2,120,90,78,74,68
M03,M,lower,valid,2,201,90,82,76,72
M03,M,lower,valid,3,012,88,72,64,60
M03,M,lower,valid,3,120,88,78,74,68
M03,M,lower,valid,3,201,88,82,76,72
M03,M,lower,valid,4,012,88,72,64,60
M03,M,lower,valid,4,120,88,78,74,68
M03,M,lower,valid,4,201,88,80,72,66
M04,M,raise,invalid,0,012,18,18,18,18
M04,M,raise,invalid,0,120,18,18,18,18
M04,M,raise,invalid,0,201,18,18,18,18
M04,M,raise,invalid,1,012,18,18,18,18
M04,M,raise,invalid,1,120,18,18,18,18
M04,M,raise,invalid,1,201,18,18,18,18
M04,M,raise,invalid,2,012,18,18,18,18
M04,M,raise,invalid,2,120,18,18,18,18
M04,M,raise,invalid,2,201,18,18,18,18
M04,M,raise,invalid,3,012,18,18,18,18
M04,M,raise,invalid,3,120,18,18,18,18
M04,M,raise,invalid,3,201,18,18,18,18
M04,M,raise,invalid,4,012,18,18,18,18
M04,M,raise,invalid,4,120,18,18,18,18
M04,M,raise,invalid,4,201,18,18,18,18
M04,M,raise,valid,0,012,18,25,35,38
M04,M,raise,valid,0,120,18,32,35,38
M04,M,raise,valid,0,201,18,25,28,32
M04,M,raise,valid,1,012,18,25,35,38
M04,M,raise,valid,1,120,18,32,35,38
M04,M,raise,valid,1,201,18,24,28,32
M04,M,raise,valid,2,012,18,25,32,35
M04,M,raise,valid,2,120,18,32,35,38
M04,M,raise,valid,2,201,18,24,28,32
M04,M,raise,valid,3,012,18,25,35,40
M04,M,raise,valid,3,120,18,32,36,40
M04,M,raise,valid,3,201,18,24,28,32
M04,M,raise,valid,4,012,18,28,35,38
M04,M,raise,valid,4,120,18,35,40,42
M04,M,raise,valid,4,201,18,24,28,34
M05,M,lower,invalid,0,012,93,93,88,88
M05,M,lower,invalid,0,120,93,88,86,86
M05,M,lower,invalid,0,201,93,90,90,88
M05,M,lower,invalid,1,012,94,94,88,88
M05,M,lower,invalid,1,120,94,88,88,88
M05,M,lower,invalid,1,201,94,90,90,88
M05,M,lower,invalid,2,012,94,94,90,90
M05,M,lower,invalid,2,120,94,88,86,86
M05,M,lower,invalid,2,201,94,88,88,88
M05,M,lower,invalid,3,012,93,93,88,88
M05,M,lower,invalid,3,120,93,88,88,88
M05,M,lower,invalid,3,201,93,88,88,88
M05,M,lower,invalid,4,012,94,94,90,90
M05,M,lower,invalid,4,120,94,88,88,88
M05,M,lower,invalid,4,201,94,88,88,86
M05,M,lower,valid,0,012,93,86,78,72
M05,M,lower,valid,0,120,93,87,82,78
M05,M,lower,valid,0,201,93,86,82,78
M05,M,lower,valid,1,012,94,88,82,78
M05,M,lower,valid,1,120,94,87,82,78
M05,M,lower,valid,1,201,94,88,84,78
M05,M,lower,valid,2,012,94,87,82,78
M05,M,lower,valid,2,120,94,86,82,78
M05,M,lower,valid,2,201,94,88,84,78
M05,M,lower,valid,3,012,93,86,78,74
M05,M,lower,valid,3,120,93,86,82,78
M05,M,lower,valid,3,201,93,87,84,80
M05,M,lower,valid,4,012,94,86,78,72
M05,M,lower,valid,4,120,94,88,85,82
M05,M,lower,valid,4,201,94,88,84,80
M06,M,lower,invalid,0,012,58,35,22,18
M06,M,lower,invalid,0,120,58,22,20,15
M06,M,lower,invalid,0,201,58,28,22,18
M06,M,lower,invalid,1,012,62,38,32,28
M06,M,lower,invalid,1,120,62,18,15,12
M06,M,lower,invalid,1,201,62,45,38,30
M06,M,lower,invalid,2,012,58,42,38,35
M06,M,lower,invalid,2,120,58,22,15,12
M06,M,lower,invalid,2,201,58,35,28,22
M06,M,lower,invalid,3,012,58,45,32,28
M06,M,lower,invalid,3,120,58,28,18,15
M06,M,lower,invalid,3,201,58,34,30,25
M06,M,lower,invalid,4,012,58,35,22,22
M06,M,lower,invalid,4,120,58,22,18,15
M06,M,lower,invalid,4,201,58,35,32,25
M06,M,lower,valid,0,012,58,42,34,27
M06,M,lower,valid,0,120,58,42,35,28
M06,M,lower,valid,0,201,58,37,28,22
M06,M,lower,valid,1,012,62,44,35,28
M06,M,lower,valid,1,120,62,45,38,30
M06,M,lower,valid,1,201,62,38,28,20
M06,M,lower,valid,2,012,58,42,30,24
M06,M,lower,valid,2,120,58,42,34,27
M06,M,lower,valid,2,201,58,38,30,24
M06,M,lower,valid,3,012,58,38,25,18
M06,M,lower,valid,3,120,58,43,32,25
M06,M,lower,valid,3,201,58,38,30,22
M06,M,lower,valid,4,012,58,42,30,24
M06,M,lower,valid,4,120,58,37,32,25
M06,M,lower,valid,4,201,58,35,25,18
M07,M,lower,invalid,0,012,84,78,82,82
M07,M,lower,invalid,0,120,84,84,84,84
M07,M,lower,invalid,0,201,84,76,74,74
M07,M,lower,invalid,1,012,87,82,82,82
M07,M,lower,invalid,1,120,87,87,87,87
M07,M,lower,invalid,1,201,87,87,84,84
M07,M,lower,invalid,2,012,86,78,78,78
M07,M,lower,invalid,2,120,86,86,86,86
M07,M,lower,invalid,2,201,86,78,76,84
M07,M,lower,invalid,3,012,84,78,78,78
M07,M,lower,invalid,3,120,84,84,84,82
M07,M,lower,invalid,3,201,84,84,78,78
M07,M,lower,invalid,4,012,86,78,78,78
M07,M,lower,invalid,4,120,86,86,86,86
M07,M,lower,invalid,4,201,86,72,74,82
M07,M,lower,valid,0,012,84,78,70,68
M07,M,lower,valid,0,120,84,76,72,68
M07,M,lower,valid,0,201,84,76,72,68
M07,M,lower,valid,1,012,87,80,73,72
M07,M,lower,valid,1,120,87,78,74,70
M07,M,lower,valid,1,201,87,78,72,68
M07,M,lower,valid,2,012,86,78,70,68
M07,M,lower,valid,2,120,86,78,74,70
M07,M,lower,valid,2,201,86,78,73,68
M07,M,lower,valid,3,012,84,78,70,68
M07,M,lower,valid,3,120,84,76,72,68
M07,M,lower,valid,3,201,84,77,72,66
M07,M,lower,valid,4,012,86,78,70,68
M07,M,lower,valid,4,120,86,78,74,70
M07,M,lower,valid,4,201,86,78,72,66
M08,M,lower,invalid,0,012,88,86,84,84
M08,M,lower,invalid,0,120,88,84,82,82
M08,M,lower,invalid,0,201,88,82,82,82
M08,M,lower,invalid,1,012,88,86,84,84
M08,M,lower,invalid,1,120,88,84,84,82
M08,M,lower,invalid,1,201,88,88,88,88
M08,M,lower,invalid,2,012,88,82,78,78
M08,M,lower,invalid,2,120,88,82,80,80
M08,M,lower,invalid,2,201,88,88,84,84
M08,M,lower,invalid,3,012,88,84,80,80
M08,M,lower,invalid,3,120,88,82,78,84
M08,M,lower,invalid,3,201,88,78,82,84
M08,M,lower,invalid,4,012,88,84,80,80
M08,M,lower,invalid,4,120,88,84,82,80
M08,M,lower,invalid,4,201,88,82,80,78
M08,M,lower,valid,0,012,88,78,70,52
M08,M,lower,valid,0,120,88,80,63,55
M08,M,lower,valid,0,201,88,52,42,34
M08,M,lower,valid,1,012,88,78,72,55
M08,M,lower,valid,1,120,88,80,56,48
M08,M,lower,valid,1,201,88,58,45,35
M08,M,lower,valid,2,012,88,78,68,46
M08,M,lower,valid,2,120,88,82,62,48
M08,M,lower,valid,2,201,88,52,42,35
M08,M,lower,valid,3,012,88,78,70,55
M08,M,lower,valid,3,120,88,82,58,46
M08,M,lower,valid,3,201,88,52,42,35
M08,M,lower,valid,4,012,88,78,68,52
M08,M,lower,valid,4,120,88,82,58,47
M08,M,lower,valid,4,201,88,42,35,28
S01,S,lower,invalid,0,012,55,25,25,25
S01,S,lower,invalid,0,120,55,55,55,55
S01,S,lower,invalid,0,201,55,55,55,55
S01,S,lower,invalid,1,012,58,25,25,35
S01,S,lower,invalid,1,120,58,58,58,58
S01,S,lower,invalid,1,201,58,45,45,45
S01,S,lower,invalid,2,012,55,35,25,35
S01,S,lower,invalid,2,120,55,55,55,55
S01,S,lower,invalid,2,201,55,52,52,52
S01,S,lower,invalid,3,012,62,28,35,40
S01,S,lower,invalid,3,120,62,48,52,52
S01,S,lower,invalid,3,201,62,58,52,50
S01,S,lower,invalid,4,012,58,25,30,35
S01,S,lower,invalid,4,120,58,58,58,58
S01,S,lower,invalid,4,201,58,52,52,52
S01,S,lower,valid,0,012,55,35,28,20
S01,S,lower,valid,0,120,55,42,30,25
S01,S,lower,valid,0,201,55,28,25,22
S01,S,lower,valid,1,012,58,35,28,22
S01,S,lower,valid,1,120,58,45,35,30
S01,S,lower,valid,1,201,58,32,25,22
S01,S,lower,valid,2,012,55,30,25,18
S01,S,lower,valid,2,120,55,45,30,25
S01,S,lower,valid,2,201,55,30,25,20
S01,S,lower,valid,3,012,62,35,28,22
S01,S,lower,valid,3,120,62,52,38,32
S01,S,lower,valid,3,201,62,35,30,28
S01,S,lower,valid,4,012,58,35,30,22
S01,S,lower,valid,4,120,58,45,28,25
S01,S,lower,valid,4,201,58,28,25,22
S02,S,lower,invalid,0,012,74,73,73,73
S02,S,lower,invalid,0,120,74,72,72,72
S02,S,lower,invalid,0,201,74,74,74,74
S02,S,lower,invalid,1,012,72,72,72,72
S02,S,lower,invalid,1,120,72,68,72,72
S02,S,lower,invalid,1,201,72,72,72,72
S02,S,lower,invalid,2,012,78,78,78,78
S02,S,lower,invalid,2,120,78,78,78,78
S02,S,lower,invalid,2,201,78,78,78,78
S02,S,lower,invalid,3,012,78,76,75,77
S02,S,lower,invalid,3,120,78,72,72,72
S02,S,lower,invalid,3,201,78,78,78,78
S02,S,lower,invalid,4,012,72,72,72,72
S02,S,lower,invalid,4,120,72,68,70,72
S02,S,lower,invalid,4,201,72,72,72,72
S02,S,lower,valid,0,012,74,62,56,52
S02,S,lower,valid,0,120,74,68,63,58
S02,S,lower,valid,0,201,74,67,60,55
S02,S,lower,valid,1,012,72,63,56,52
S02,S,lower,valid,1,120,72,64,60,55
S02,S,lower,valid,1,201,72,65,58,52
S02,S,lower,valid,2,012,78,68,60,56
S02,S,lower,valid,2,120,78,68,64,60
S02,S,lower,valid,2,201,78,70,64,58
S02,S,lower,valid,3,012,78,68,60,55
S02,S,lower,valid,3,120,78,70,66,62
S02,S,lower,valid,3,201,78,70,63,58
S02,S,lower,valid,4,012,72,62,56,52
S02,S,lower,valid,4,120,72,63,58,54
S02,S,lower,valid,4,201,72,65,58,52
S03,S,raise,invalid,0,012,42,55,50,48
S03,S,raise,invalid,0,120,42,45,42,45
S03,S,raise,invalid,0,201,42,42,42,42
S03,S,raise,invalid,1,012,42,55,42,42
S03,S,raise,invalid,1,120,42,42,42,42
S03,S,raise,invalid,1,201,42,42,42,42
S03,S,raise,invalid,2,012,42,48,45,43
S03,S,raise,invalid,2,120,42,42,42,42
S03,S,raise,invalid,2,201,42,42,42,42
S03,S,raise,invalid,3,012,58,65,62,60
S03,S,raise,invalid,3,120,58,62,60,63
S03,S,raise,invalid,3,201,58,58,58,58
S03,S,raise,invalid,4,012,52,58,55,54
S03,S,raise,invalid,4,120,52,54,54,58
S03,S,raise,invalid,4,201,52,52,52,52
S03,S,raise,valid,0,012,42,55,60,62
S03,S,raise,valid,0,120,42,50,54,56
S03,S,raise,valid,0,201,42,52,55,58
S03,S,raise,valid,1,012,42,48,54,56
S03,S,raise,valid,1,120,42,52,56,59
S03,S,raise,valid,1,201,42,50,52,55
S03,S,raise,valid,2,012,42,52,58,61
S03,S,raise,valid,2,120,42,50,55,58
S03,S,raise,valid,2,201,42,52,55,58
S03,S,raise,valid,3,012,58,62,66,68
S03,S,raise,valid,3,120,58,64,67,68
S03,S,raise,valid,3,201,58,64,66,68
S03,S,raise,valid,4,012,52,58,62,64
S03,S,raise,valid,4,120,52,60,63,65
S03,S,raise,valid,4,201,52,60,62,65
S04,S,lower,invalid,0,012,94,94,94,94
S04,S,lower,invalid,0,120,94,94,94,94
S04,S,lower,invalid,0,201,94,94,94,94
S04,S,lower,invalid,1,012,94,94,94,94
S04,S,lower,invalid,1,120,94,94,94,94
S04,S,lower,invalid,1,201,94,94,94,94
S04,S,lower,invalid,2,012,94,94,94,94
S04,S,lower,invalid,2,120,94,94,94,94
S04,S,lower,invalid,2,201,94,92,94,94
S04,S,lower,invalid,3,012,96,96,96,96
S04,S,lower,invalid,3,120,96,96,96,96
S04,S,lower,invalid,3,201,96,96,96,96
S04,S,lower,invalid,4,012,94,94,94,94
S04,S,lower,invalid,4,120,94,94,94,94
S04,S,lower,invalid,4,201,94,94,94,94
S04,S,lower,valid,0,012,94,90,87,85
S04,S,lower,valid,0,120,94,90,88,87
S04,S,lower,valid,0,201,94,90,89,87
S04,S,lower,valid,1,012,94,90,87,85
S04,S,lower,valid,1,120,94,90,88,87
S04,S,lower,valid,1,201,94,91,90,88
S04,S,lower,valid,2,012,94,90,87,85
S04,S,lower,valid,2,120,94,90,88,87
S04,S,lower,valid,2,201,94,91,90,88
S04,S,lower,valid,3,012,96,94,92,90
S04,S,lower,valid,3,120,96,92,90,88
S04,S,lower,valid,3,201,96,92,91,89
S04,S,lower,valid,4,012,94,91,88,87
S04,S,lower,valid,4,120,94,90,88,87
S04,S,lower,valid,4,201,94,90,89,87
S05,S,lower,invalid,0,012,55,35,35,35
S05,S,lower,invalid,0,120,55,38,40,42
S05,S,lower,invalid,0,201,55,42,42,42
S05,S,lower,invalid,1,012,55,35,35,35
S05,S,lower,invalid,1,120,55,38,35,35
S05,S,lower,invalid,1,201,55,42,42,42
S05,S,lower,invalid,2,012,55,42,38,38
S05,S,lower,invalid,2,120,55,45,45,45
S05,S,lower,invalid,2,201,55,42,38,38
S05,S,lower,invalid,3,012,55,35,30,30
S05,S,lower,invalid,3,120,55,42,40,38
S05,S,lower,invalid,3,201,55,42,40,40
S05,S,lower,invalid,4,012,55,35,35,35
S05,S,lower,invalid,4,120,55,42,40,40
S05,S,lower,invalid,4,201,55,42,35,35
S05,S,lower,valid,0,012,55,42,35,30
S05,S,lower,valid,0,120,55,42,35,30
S05,S,lower,valid,0,201,55,42,38,34
S05,S,lower,valid,1,012,55,42,35,30
S05,S,lower,valid,1,120,55,42,35,30
S05,S,lower,valid,1,201,55,45,40,35
S05,S,lower,valid,2,012,55,40,30,25
S05,S,lower,valid,2,120,55,42,35,32
S05,S,lower,valid,2,201,55,42,35,30
S05,S,lower,valid,3,012,55,45,35,30
S05,S,lower,valid,3,120,55,43,35,30
S05,S,lower,valid,3,201,55,45,38,35
S05,S,lower,valid,4,012,55,42,35,30
S05,S,lower,valid,4,120,55,42,35,32
S05,S,lower,valid,4,201,55,42,38,35
S06,S,lower,invalid,0,012,87,87,84,84
S06,S,lower,invalid,0,120,87,80,78,78
S06,S,lower,invalid,0,201,87,82,85,83
S06,S,lower,invalid,1,012,88,88,84,84
S06,S,lower,invalid,1,120,88,82,72,82
S06,S,lower,invalid,1,201,88,78,88,84
S06,S,lower,invalid,2,012,88,88,85,85
S06,S,lower,invalid,2,120,88,82,78,78
S06,S,lower,invalid,2,201,88,88,88,86
S06,S,lower,invalid,3,012,88,88,84,84
S06,S,lower,invalid,3,120,88,82,78,82
S06,S,lower,invalid,3,201,88,88,88,86
S06,S,lower,invalid,4,012,88,88,86,86
S06,S,lower,invalid,4,120,88,82,82,82
S06,S,lower,invalid,4,201,88,78,86,84
S06,S,lower,valid,0,012,87,80,74,70
S06,S,lower,valid,0,120,87,78,74,70
S06,S,lower,valid,0,201,87,82,78,74
S06,S,lower,valid,1,012,88,82,76,72
S06,S,lower,valid,1,120,88,78,74,70
S06,S,lower,valid,1,201,88,82,78,74
S06,S,lower,valid,2,012,88,82,75,72
