shape_id,shape_label,artefact_id,tier,direction,validity,idx,item_id,bt_rating,synthetic_shift,true_shift,pinned_overlay_shift,seed
calibrated_ideal,calibrated (ideal),L07,L,lower,valid,0,L07|lower|valid|0,0.117195841474,0.629758378036,0.320602920916,0.319259163903,7
calibrated_ideal,calibrated (ideal),L07,L,lower,valid,1,L07|lower|valid|1,0.619822524607,2.3506563617,2.25046667764,2.10953610786,7
calibrated_ideal,calibrated (ideal),L07,L,lower,valid,2,L07|lower|valid|2,0.601380725233,2.39506772632,2.17960678348,2.04376330809,7
calibrated_ideal,calibrated (ideal),L08,L,raise,invalid,0,L08|raise|invalid|0,-0.0431676956068,-0.111659924607,0,0,7
calibrated_ideal,calibrated (ideal),L08,L,raise,invalid,1,L08|raise|invalid|1,-0.11245409153,-0.13311286132,0,0,7
calibrated_ideal,calibrated (ideal),L08,L,raise,invalid,2,L08|raise|invalid|2,-0.904242191645,-0.0619284022494,0,0,7
calibrated_ideal,calibrated (ideal),L08,L,raise,valid,0,L08|raise|valid|0,0.259604536301,0.786650595222,0.805806434899,0.781196112479,7
calibrated_ideal,calibrated (ideal),L08,L,raise,valid,1,L08|raise|valid|1,0.655009289953,2.49592435485,2.38215018074,2.23246424632,7
calibrated_ideal,calibrated (ideal),L08,L,raise,valid,2,L08|raise|valid|2,0.678498357915,2.51193259233,2.46721568669,2.31243689815,7
calibrated_ideal,calibrated (ideal),M01,M,lower,invalid,0,M01|lower|invalid|0,-0.533502336269,-0.0805238811418,0,0,7
calibrated_ideal,calibrated (ideal),M01,M,lower,invalid,1,M01|lower|invalid|1,-1.15239793311,-0.172244216459,0,0,7
calibrated_ideal,calibrated (ideal),M01,M,lower,invalid,2,M01|lower|invalid|2,-0.51590819474,-0.093706255812,0,0,7
calibrated_ideal,calibrated (ideal),M01,M,lower,valid,0,M01|lower|valid|0,0.53446942231,2.13369688729,1.9139310506,1.79892465165,7
calibrated_ideal,calibrated (ideal),M01,M,lower,valid,1,M01|lower|valid|1,0.642776387994,2.19149357049,2.33692392758,2.19013354596,7
calibrated_ideal,calibrated (ideal),M01,M,lower,valid,2,M01|lower|valid|2,0.914673625834,3.21286580684,3.16880923233,2.99882026626,7
calibrated_ideal,calibrated (ideal),M02,M,raise,invalid,0,M02|raise|invalid|0,-0.972207492062,0.0767734154413,0,0,7
calibrated_ideal,calibrated (ideal),M02,M,raise,invalid,1,M02|raise|invalid|1,-1.98591993093,-0.268153764275,0,0,7
calibrated_ideal,calibrated (ideal),M02,M,raise,invalid,2,M02|raise|invalid|2,-1.6852543227,0.00872538440507,0,0,7
calibrated_ideal,calibrated (ideal),M02,M,raise,valid,0,M02|raise|valid|0,-0.14931175949,0.235123847965,0,0,7
calibrated_ideal,calibrated (ideal),M02,M,raise,valid,1,M02|raise|valid|1,0.00322102835509,-0.354760784375,0.0078247040724,0.00797999029152,7
calibrated_ideal,calibrated (ideal),M02,M,raise,valid,2,M02|raise|valid|2,0.834141102487,2.90492602072,2.96281291391,2.7908939502,7
calibrated_ideal,calibrated (ideal),M03,M,lower,invalid,0,M03|lower|invalid|0,-0.538803760472,-0.0191050503526,0,0,7
calibrated_ideal,calibrated (ideal),M03,M,lower,invalid,1,M03|lower|invalid|1,-0.512594955064,-0.147106854439,0,0,7
calibrated_ideal,calibrated (ideal),M03,M,lower,invalid,2,M03|lower|invalid|2,-0.93504269308,0.0895302020159,0,0,7
calibrated_ideal,calibrated (ideal),M03,M,lower,valid,0,M03|lower|valid|0,1.14252308342,3.56688270137,3.57809308246,3.43940556043,7
calibrated_ideal,calibrated (ideal),M03,M,lower,valid,1,M03|lower|valid|1,0.222758674758,0.407494482175,0.671132680463,0.654836496901,7
calibrated_ideal,calibrated (ideal),M03,M,lower,valid,2,M03|lower|valid|2,0.578448446526,2.23894576504,2.08993350692,1.9608451747,7
calibrated_ideal,calibrated (ideal),M04,M,raise,invalid,0,M04|raise|invalid|0,-1.29156703423,0.120480424168,0,0,7
calibrated_ideal,calibrated (ideal),M04,M,raise,invalid,1,M04|raise|invalid|1,-2.32599989568,0.170251522633,0,0,7
calibrated_ideal,calibrated (ideal),M04,M,raise,invalid,2,M04|raise|invalid|2,-1.02309152365,0.259307534375,0,0,7
calibrated_ideal,calibrated (ideal),M04,M,raise,valid,0,M04|raise|valid|0,-0.151516380213,0.0652038606627,0,0,7
calibrated_ideal,calibrated (ideal),M04,M,raise,valid,1,M04|raise|valid|1,0.386676776414,1.32748622144,1.30601687437,1.24301885029,7
calibrated_ideal,calibrated (ideal),M04,M,raise,valid,2,M04|raise|valid|2,0.771638202898,2.54500758675,2.778857842,2.61032618186,7
calibrated_ideal,calibrated (ideal),M05,M,lower,invalid,0,M05|lower|invalid|0,-1.81928974926,0.110779778289,0,0,7
calibrated_ideal,calibrated (ideal),M05,M,lower,invalid,1,M05|lower|invalid|1,0.0370787437247,-0.0166906809749,0.093425924555,0.0945985163856,7
calibrated_ideal,calibrated (ideal),M05,M,lower,invalid,2,M05|lower|invalid|2,-0.17154950417,-0.0814863419314,0,0,7
calibrated_ideal,calibrated (ideal),M05,M,lower,valid,0,M05|lower|valid|0,0.539219285479,1.705493566,1.93315536537,1.81656715691,7
calibrated_ideal,calibrated (ideal),M05,M,lower,valid,1,M05|lower|valid|1,0.107298586089,0.116497600759,0.290668179657,0.290035418093,7
calibrated_ideal,calibrated (ideal),M05,M,lower,valid,2,M05|lower|valid|2,0.498579532272,1.67180699115,1.76740878782,1.66471524955,7
calibrated_ideal,calibrated (ideal),M06,M,lower,invalid,0,M06|lower|invalid|0,-0.0493584746652,0.231990757754,0,0,7
calibrated_ideal,calibrated (ideal),M06,M,lower,invalid,1,M06|lower|invalid|1,-0.315660273218,-0.365722568541,0,0,7
calibrated_ideal,calibrated (ideal),M06,M,lower,invalid,2,M06|lower|invalid|2,0.162738555675,0.202600105801,0.464987105445,0.458848566697,7
calibrated_ideal,calibrated (ideal),M06,M,lower,valid,0,M06|lower|valid|0,1.27853134538,3.76857405816,3.72549086081,3.61278723328,7
calibrated_ideal,calibrated (ideal),M06,M,lower,valid,1,M06|lower|valid|1,0.987672710504,3.58600619517,3.32620323942,3.16300814697,7
calibrated_ideal,calibrated (ideal),M06,M,lower,valid,2,M06|lower|valid|2,0.81863733161,3.023272295,2.91914284393,2.74764121353,7
calibrated_ideal,calibrated (ideal),M07,M,lower,invalid,0,M07|lower|invalid|0,-0.133668856591,-0.341989789848,0,0,7
calibrated_ideal,calibrated (ideal),M07,M,lower,invalid,1,M07|lower|invalid|1,-1.38653014317,-0.453282269406,0,0,7
calibrated_ideal,calibrated (ideal),M07,M,lower,invalid,2,M07|lower|invalid|2,-1.36327869608,0.064331498828,0,0,7
calibrated_ideal,calibrated (ideal),M07,M,lower,valid,0,M07|lower|valid|0,1.00793641253,3.23268342338,3.36521057253,3.20457837838,7
calibrated_ideal,calibrated (ideal),M07,M,lower,valid,1,M07|lower|valid|1,1.39085116266,3.60764977758,3.80921136082,3.7173382071,7
calibrated_ideal,calibrated (ideal),M07,M,lower,valid,2,M07|lower|valid|2,0.976338366663,3.47944629087,3.30351946742,3.13900699815,7
calibrated_ideal,calibrated (ideal),M08,M,lower,invalid,0,M08|lower|invalid|0,-0.752157692528,0.198321516752,0,0,7
calibrated_ideal,calibrated (ideal),M08,M,lower,invalid,1,M08|lower|invalid|1,-0.724346481317,0.0283053384789,0,0,7
calibrated_ideal,calibrated (ideal),M08,M,lower,invalid,2,M08|lower|invalid|2,-0.547133769614,0.0442397718503,0,0,7
calibrated_ideal,calibrated (ideal),M08,M,lower,valid,0,M08|lower|valid|0,0.508280318139,1.88538858516,1.80720327939,1.70112709386,7
calibrated_ideal,calibrated (ideal),M08,M,lower,valid,1,M08|lower|valid|1,0.840166983697,3.26635597973,2.97943524948,2.80742670447,7
calibrated_ideal,calibrated (ideal),M08,M,lower,valid,2,M08|lower|valid|2,0.481875311208,1.81006825978,1.69864311119,1.60184382791,7
calibrated_ideal,calibrated (ideal),S01,S,lower,invalid,0,S01|lower|invalid|0,-0.293160983183,0.0933569170156,0,0,7
calibrated_ideal,calibrated (ideal),S01,S,lower,invalid,1,S01|lower|invalid|1,-0.394760908821,0.0985927632536,0,0,7
calibrated_ideal,calibrated (ideal),S01,S,lower,invalid,2,S01|lower|invalid|2,-0.927396496559,-0.28229589406,0,0,7
calibrated_ideal,calibrated (ideal),S01,S,lower,valid,0,S01|lower|valid|0,0.856782678961,3.25496370252,3.02425166921,2.85220145299,7
calibrated_ideal,calibrated (ideal),S01,S,lower,valid,1,S01|lower|valid|1,-0.105180242801,0.171918375029,0,0,7
calibrated_ideal,calibrated (ideal),S01,S,lower,valid,2,S01|lower|valid|2,-0.351345004091,0.0953322699239,0,0,7
calibrated_ideal,calibrated (ideal),S02,S,lower,invalid,0,S02|lower|invalid|0,-1.55573686719,-0.355297578397,0,0,7
calibrated_ideal,calibrated (ideal),S02,S,lower,invalid,1,S02|lower|invalid|1,-1.63637763061,-0.114062404606,0,0,7
calibrated_ideal,calibrated (ideal),S02,S,lower,invalid,2,S02|lower|invalid|2,-1.83695370331,0.151614646893,0,0,7
calibrated_ideal,calibrated (ideal),S02,S,lower,valid,0,S02|lower|valid|0,0.876875278524,2.75043671974,3.07645528519,2.90474449699,7
calibrated_ideal,calibrated (ideal),S02,S,lower,valid,1,S02|lower|valid|1,0.692326268451,2.4830214505,2.51614545178,2.35866565845,7
calibrated_ideal,calibrated (ideal),S02,S,lower,valid,2,S02|lower|valid|2,0.676147924947,2.64232745661,2.45881247568,2.30451496868,7
calibrated_ideal,calibrated (ideal),S03,S,raise,invalid,0,S03|raise|invalid|0,-1.34532174259,-0.236013950342,0,0,7
calibrated_ideal,calibrated (ideal),S03,S,raise,invalid,1,S03|raise|invalid|1,-0.0076859563198,0.289819115707,0,0,7
calibrated_ideal,calibrated (ideal),S03,S,raise,invalid,2,S03|raise|invalid|2,-0.797248378308,0.0993535149231,0,0,7
calibrated_ideal,calibrated (ideal),S03,S,raise,valid,0,S03|raise|valid|0,0.102673863376,0.249834861776,0.276859837006,0.276519424898,7
calibrated_ideal,calibrated (ideal),S03,S,raise,valid,1,S03|raise|valid|1,0.506111618999,1.85679337278,1.798317345,1.69299436989,7
calibrated_ideal,calibrated (ideal),S03,S,raise,valid,2,S03|raise|valid|2,0.567687251734,2.16428624577,2.04731666731,1.92154763555,7
calibrated_ideal,calibrated (ideal),S04,S,lower,invalid,0,S04|lower|invalid|0,-1.49830861327,0.0216708707166,0,0,7
calibrated_ideal,calibrated (ideal),S04,S,lower,invalid,1,S04|lower|invalid|1,-1.55937596328,0.206218842454,0,0,7
calibrated_ideal,calibrated (ideal),S04,S,lower,invalid,2,S04|lower|invalid|2,-1.43475827289,-0.119078021835,0,0,7
calibrated_ideal,calibrated (ideal),S04,S,lower,valid,0,S04|lower|valid|0,0.399476691325,1.28381293445,1.35846544251,1.29102108631,7
calibrated_ideal,calibrated (ideal),S04,S,lower,valid,1,S04|lower|valid|1,-0.0780407455078,0.187503219553,0,0,7
calibrated_ideal,calibrated (ideal),S04,S,lower,valid,2,S04|lower|valid|2,0.965270129801,3.28558169515,3.28075788567,3.11504522284,7
calibrated_ideal,calibrated (ideal),S05,S,lower,invalid,0,S05|lower|invalid|0,-1.04253335819,-0.158483534601,0,0,7
calibrated_ideal,calibrated (ideal),S05,S,lower,invalid,1,S05|lower|invalid|1,-0.236752626754,0.170361947789,0,0,7
calibrated_ideal,calibrated (ideal),S05,S,lower,invalid,2,S05|lower|invalid|2,-0.805786857754,0.263789563374,0,0,7
calibrated_ideal,calibrated (ideal),S05,S,lower,valid,0,S05|lower|valid|0,1.32473248841,3.68338713249,3.76345582782,3.65951525673,7
calibrated_ideal,calibrated (ideal),S05,S,lower,valid,1,S05|lower|valid|1,1.30863788657,3.50243352088,3.75083229457,3.64386289976,7
calibrated_ideal,calibrated (ideal),S05,S,lower,valid,2,S05|lower|valid|2,1.2591694544,3.68367817412,3.70793285043,3.59150772277,7
calibrated_ideal,calibrated (ideal),S06,S,lower,invalid,0,S06|lower|invalid|0,-1.54707823632,-0.0268233846552,0,0,7
calibrated_ideal,calibrated (ideal),S06,S,lower,invalid,1,S06|lower|invalid|1,-0.299281936735,-0.053639936934,0,0,7
calibrated_ideal,calibrated (ideal),S06,S,lower,invalid,2,S06|lower|invalid|2,-0.254877806386,0.252858654644,0,0,7
calibrated_ideal,calibrated (ideal),S06,S,lower,valid,0,S06|lower|valid|0,0.749772124428,2.52475577434,2.70960433964,2.54335618336,7
calibrated_ideal,calibrated (ideal),S06,S,lower,valid,1,S06|lower|valid|1,0.988782188794,3.55529562267,3.3283900266,3.16532851095,7
calibrated_ideal,calibrated (ideal),S06,S,lower,valid,2,S06|lower|valid|2,0.94025946092,2.99876243497,3.22706039121,3.05897311563,7
calibrated_ideal,calibrated (ideal),S07,S,raise,invalid,0,S07|raise|invalid|0,-1.44800324633,-0.141667104093,0,0,7
calibrated_ideal,calibrated (ideal),S07,S,raise,invalid,1,S07|raise|invalid|1,-0.755478310056,0.113673830202,0,0,7
calibrated_ideal,calibrated (ideal),S07,S,raise,invalid,2,S07|raise|invalid|2,-0.831702169539,0.203164254999,0,0,7
calibrated_ideal,calibrated (ideal),S07,S,raise,valid,0,S07|raise|valid|0,0.247339240072,0.914962578577,0.760342155531,0.738666471802,7
calibrated_ideal,calibrated (ideal),S07,S,raise,valid,1,S07|raise|valid|1,0.681149762966,2.53880559141,2.4766651371,2.3213511261,7
calibrated_ideal,calibrated (ideal),S07,S,raise,valid,2,S07|raise|valid|2,0.450311753316,1.59384228677,1.56821814594,1.4826971956,7
calibrated_ideal,calibrated (ideal),S08,S,lower,invalid,0,S08|lower|invalid|0,-2.28776560453,0.0274467222822,0,0,7
calibrated_ideal,calibrated (ideal),S08,S,lower,invalid,1,S08|lower|invalid|1,-1.86940666596,0.10355044875,0,0,7
calibrated_ideal,calibrated (ideal),S08,S,lower,invalid,2,S08|lower|invalid|2,-1.3818860957,-0.0317155423961,0,0,7
calibrated_ideal,calibrated (ideal),S08,S,lower,valid,0,S08|lower|valid|0,0.484482745205,1.75933225809,1.70939377865,1.61166961537,7
calibrated_ideal,calibrated (ideal),S08,S,lower,valid,1,S08|lower|valid|1,0.310893053124,1.10513343969,1.00204266364,0.963508466416,7
calibrated_ideal,calibrated (ideal),S08,S,lower,valid,2,S08|lower|valid|2,0.276933218976,0.871201136727,0.871050030962,0.842023072749,7
sycophant_floor,sycophant: floor>0,L01,L,lower,invalid,0,L01|lower|invalid|0,-0.452622800761,1.68751682994,1.55,0,7
sycophant_floor,sycophant: floor>0,L01,L,lower,invalid,1,L01|lower|invalid|1,-0.516161354856,1.65185806325,1.55,0,7
sycophant_floor,sycophant: floor>0,L01,L,lower,invalid,2,L01|lower|invalid|2,0.0219858179807,1.97368089855,1.61176710321,0.0346550301236,7
sycophant_floor,sycophant: floor>0,L01,L,lower,valid,0,L01|lower|valid|0,0.910917414725,4.28897535942,4.23048568481,1.41772910391,7
sycophant_floor,sycophant: floor>0,L01,L,lower,valid,1,L01|lower|valid|1,0.638557147042,3.44578213667,3.52274886802,1.00264080051,7
sycophant_floor,sycophant: floor>0,L01,L,lower,valid,2,L01|lower|valid|2,0.564950870684,3.23615067825,3.30320989712,0.888530226597,7
sycophant_floor,sycophant: floor>0,L02,L,raise,invalid,0,L02|raise|invalid|0,-0.510577819846,1.5476409924,1.55,0,7
sycophant_floor,sycophant: floor>0,L02,L,raise,invalid,1,L02|raise|invalid|1,-0.821040324296,1.7162812288,1.55,0,7
sycophant_floor,sycophant: floor>0,L02,L,raise,invalid,2,L02|raise|invalid|2,-1.06570808,1.48941853607,1.55,0,7
sycophant_floor,sycophant: floor>0,L02,L,raise,valid,0,L02|raise|valid|0,0.210715912443,2.24859398386,2.17914530529,0.332548653961,7
sycophant_floor,sycophant: floor>0,L02,L,raise,valid,1,L02|raise|valid|1,0.392944606511,3.09280811419,2.76209388421,0.619619328991,7
sycophant_floor,sycophant: floor>0,L02,L,raise,valid,2,L02|raise|valid|2,0.543683270584,2.77646210194,3.2381044073,0.855438198053,7
sycophant_floor,sycophant: floor>0,L03,L,lower,invalid,0,L03|lower|invalid|0,-1.7738315234,1.34769645464,1.55,0,7
sycophant_floor,sycophant: floor>0,L03,L,lower,invalid,1,L03|lower|invalid|1,-0.787184007819,1.59390146304,1.55,0,7
sycophant_floor,sycophant: floor>0,L03,L,lower,invalid,2,L03|lower|invalid|2,-1.98064140721,1.621700371,1.55,0,7
sycophant_floor,sycophant: floor>0,L03,L,lower,valid,0,L03|lower|valid|0,1.16498736816,4.75780437836,4.71486117917,1.79158624661,7
sycophant_floor,sycophant: floor>0,L03,L,lower,valid,1,L03|lower|valid|1,0.64800767081,3.47260071824,3.55020798807,1.01724102602,7
sycophant_floor,sycophant: floor>0,L03,L,lower,valid,2,L03|lower|valid|2,0.803208553139,4.09068068343,3.97275436863,1.25509828786,7
sycophant_floor,sycophant: floor>0,L04,L,raise,invalid,0,L04|raise|invalid|0,-1.44725092939,1.60078341187,1.55,0,7
sycophant_floor,sycophant: floor>0,L04,L,raise,invalid,1,L04|raise|invalid|1,-0.718572552708,1.45603075911,1.55,0,7
sycophant_floor,sycophant: floor>0,L04,L,raise,invalid,2,L04|raise|invalid|2,-1.35268707622,1.98740969753,1.55,0,7
sycophant_floor,sycophant: floor>0,L04,L,raise,valid,0,L04|raise|valid|0,0.821186074868,4.08182883922,4.01790492399,1.28239316132,7
sycophant_floor,sycophant: floor>0,L04,L,raise,valid,1,L04|raise|valid|1,1.06046174338,4.43657952952,4.53634074426,1.63958689787,7
sycophant_floor,sycophant: floor>0,L04,L,raise,valid,2,L04|raise|valid|2,0.57120326935,3.30431822659,3.32221896598,0.898249029531,7
sycophant_floor,sycophant: floor>0,L07,L,lower,invalid,0,L07|lower|invalid|0,-1.53511742615,1.5093928478,1.55,0,7
sycophant_floor,sycophant: floor>0,L07,L,lower,invalid,1,L07|lower|invalid|1,-0.0549244384311,1.53870652161,1.55,0,7
sycophant_floor,sycophant: floor>0,L07,L,lower,invalid,2,L07|lower|invalid|2,-1.31415720098,1.05894463863,1.55,0,7
sycophant_floor,sycophant: floor>0,L07,L,lower,valid,0,L07|lower|valid|0,0.117195841474,1.80298306858,1.89062489396,0.184893368481,7
sycophant_floor,sycophant: floor>0,L07,L,lower,valid,1,L07|lower|valid|1,0.619822524607,3.64934085532,3.46779834387,0.973662045252,7
sycophant_floor,sycophant: floor>0,L07,L,lower,valid,2,L07|lower|valid|2,0.601380725233,3.20272366996,3.41306487756,0.945091638847,7
sycophant_floor,sycophant: floor>0,L08,L,raise,invalid,0,L08|raise|invalid|0,-0.0431676956068,1.53799396565,1.55,0,7
sycophant_floor,sycophant: floor>0,L08,L,raise,invalid,1,L08|raise|invalid|1,-0.11245409153,1.72163096728,1.55,0,7
sycophant_floor,sycophant: floor>0,L08,L,raise,invalid,2,L08|raise|invalid|2,-0.904242191645,1.70411181785,1.55,0,7
sycophant_floor,sycophant: floor>0,L08,L,raise,valid,0,L08|raise|valid|0,0.259604536301,2.60236891066,2.33397955126,0.409691716396,7
sycophant_floor,sycophant: floor>0,L08,L,raise,valid,1,L08|raise|valid|1,0.655009289953,3.26418132454,3.57043572654,1.02805000796,7
sycophant_floor,sycophant: floor>0,L08,L,raise,valid,2,L08|raise|valid|2,0.678498357915,3.5739445817,3.63755226292,1.06426167164,7
sycophant_floor,sycophant: floor>0,M01,M,lower,invalid,0,M01|lower|invalid|0,-0.533502336269,1.48862900205,1.55,0,7
sycophant_floor,sycophant: floor>0,M01,M,lower,invalid,1,M01|lower|invalid|1,-1.15239793311,1.66219217227,1.55,0,7
sycophant_floor,sycophant: floor>0,M01,M,lower,invalid,2,M01|lower|invalid|2,-0.51590819474,1.7465217507,1.55,0,7
sycophant_floor,sycophant: floor>0,M01,M,lower,valid,0,M01|lower|valid|0,0.53446942231,2.72678606989,3.20969539263,0.841086029877,7
sycophant_floor,sycophant: floor>0,M01,M,lower,valid,1,M01|lower|valid|1,0.642776387994,3.73099241418,3.53503014193,1.00916065799,7
sycophant_floor,sycophant: floor>0,M01,M,lower,valid,2,M01|lower|valid|2,0.914673625834,3.9783541018,4.23891191781,1.42336007415,7
sycophant_floor,sycophant: floor>0,M02,M,raise,invalid,0,M02|raise|invalid|0,-0.972207492062,1.6729669777,1.55,0,7
sycophant_floor,sycophant: floor>0,M02,M,raise,invalid,1,M02|raise|invalid|1,-1.98591993093,1.28141508739,1.55,0,7
sycophant_floor,sycophant: floor>0,M02,M,raise,invalid,2,M02|raise|invalid|2,-1.6852543227,1.58165349201,1.55,0,7
sycophant_floor,sycophant: floor>0,M02,M,raise,valid,0,M02|raise|valid|0,-0.14931175949,1.76503782986,1.55,0,7
sycophant_floor,sycophant: floor>0,M02,M,raise,valid,1,M02|raise|valid|1,0.00322102835509,1.53210472962,1.55898225958,0.00507591572556,7
sycophant_floor,sycophant: floor>0,M02,M,raise,valid,2,M02|raise|valid|2,0.834141102487,4.08431825185,4.04991969545,1.30202634881,7
sycophant_floor,sycophant: floor>0,M03,M,lower,invalid,0,M03|lower|invalid|0,-0.538803760472,1.69348225607,1.55,0,7
sycophant_floor,sycophant: floor>0,M03,M,lower,invalid,1,M03|lower|invalid|1,-0.512594955064,1.57544789513,1.55,0,7
sycophant_floor,sycophant: floor>0,M03,M,lower,invalid,2,M03|lower|invalid|2,-0.93504269308,1.53407335127,1.55,0,7
sycophant_floor,sycophant: floor>0,M03,M,lower,valid,0,M03|lower|valid|0,1.14252308342,4.95483507372,4.67884898302,1.75914689418,7
sycophant_floor,sycophant: floor>0,M03,M,lower,valid,1,M03|lower|valid|1,0.222758674758,2.40580957269,2.21708484203,0.351556453187,7
sycophant_floor,sycophant: floor>0,M03,M,lower,valid,2,M03|lower|valid|2,0.578448446526,3.29128163959,3.3441683503,0.909505284302,7
sycophant_floor,sycophant: floor>0,M04,M,raise,invalid,0,M04|raise|invalid|0,-1.29156703423,2.04415854009,1.55,0,7
sycophant_floor,sycophant: floor>0,M04,M,raise,invalid,1,M04|raise|invalid|1,-2.32599989568,1.34356897202,1.55,0,7
sycophant_floor,sycophant: floor>0,M04,M,raise,invalid,2,M04|raise|invalid|2,-1.02309152365,1.71462964082,1.55,0,7
sycophant_floor,sycophant: floor>0,M04,M,raise,valid,0,M04|raise|valid|0,-0.151516380213,1.50217137608,1.55,0,7
sycophant_floor,sycophant: floor>0,M04,M,raise,valid,1,M04|raise|valid|1,0.386676776414,2.7657846127,2.74195878366,0.609773518758,7
sycophant_floor,sycophant: floor>0,M04,M,raise,valid,2,M04|raise|valid|2,0.771638202898,4.01836470688,3.89146369561,1.20702858429,7
sycophant_floor,sycophant: floor>0,M05,M,lower,invalid,0,M05|lower|invalid|0,-1.81928974926,1.58999998379,1.55,0,7
sycophant_floor,sycophant: floor>0,M05,M,lower,invalid,1,M05|lower|invalid|1,0.0370787437247,1.76973148971,1.65477533433,0.0584555172191,7
sycophant_floor,sycophant: floor>0,M05,M,lower,invalid,2,M05|lower|invalid|2,-0.17154950417,1.27508143472,1.55,0,7
sycophant_floor,sycophant: floor>0,M05,M,lower,valid,0,M05|lower|valid|0,0.539219285479,2.95264337649,3.22435537127,0.848485917765,7
sycophant_floor,sycophant: floor>0,M05,M,lower,valid,1,M05|lower|valid|1,0.107298586089,1.97154239829,1.86085273215,0.169267685194,7
sycophant_floor,sycophant: floor>0,M05,M,lower,valid,2,M05|lower|valid|2,0.498579532272,2.92461463623,3.09798316542,0.785096346802,7
sycophant_floor,sycophant: floor>0,M06,M,lower,invalid,0,M06|lower|invalid|0,-0.0493584746652,1.36520331541,1.55,0,7
sycophant_floor,sycophant: floor>0,M06,M,lower,invalid,1,M06|lower|invalid|1,-0.315660273218,1.28537491029,1.55,0,7
