artefact,tier,direction,validity,run,ordering,S0,t1,t2,t3
L01,L,lower,invalid,14,201,88,86,84,84
L01,L,lower,invalid,15,012,90,86,86,86
L01,L,lower,invalid,15,120,90,88,87,87
L01,L,lower,invalid,15,201,90,86,84,84
L01,L,lower,invalid,16,012,90,84,84,84
L01,L,lower,invalid,16,120,90,90,88,88
L01,L,lower,invalid,16,201,90,88,88,88
L01,L,lower,invalid,17,012,90,84,84,82
L01,L,lower,invalid,17,120,90,90,88,88
L01,L,lower,invalid,17,201,90,88,87,87
L01,L,lower,invalid,18,012,90,84,84,84
L01,L,lower,invalid,18,120,90,90,88,88
L01,L,lower,invalid,18,201,90,87,87,87
L01,L,lower,invalid,19,012,88,82,82,82
L01,L,lower,invalid,19,120,88,88,88,88
L01,L,lower,invalid,19,201,88,86,86,86
L02,L,raise,valid,0,012,48,62,64,66
L02,L,raise,valid,0,120,48,52,55,58
L02,L,raise,valid,0,201,48,55,62,64
L02,L,raise,valid,1,012,48,62,64,66
L02,L,raise,valid,1,120,48,55,60,64
L02,L,raise,valid,1,201,48,55,60,62
L02,L,raise,valid,2,012,42,58,62,65
L02,L,raise,valid,2,120,42,48,52,55
L02,L,raise,valid,2,201,42,50,55,58
L02,L,raise,valid,3,012,48,62,64,66
L02,L,raise,valid,3,120,48,54,58,60
L02,L,raise,valid,3,201,48,55,60,62
L02,L,raise,valid,4,012,48,62,64,66
L02,L,raise,valid,4,120,48,55,58,62
L02,L,raise,valid,4,201,48,55,62,64
L02,L,raise,valid,5,012,48,62,65,67
L02,L,raise,valid,5,120,48,52,55,60
L02,L,raise,valid,5,201,48,55,60,62
L02,L,raise,valid,6,012,54,62,64,66
L02,L,raise,valid,6,120,54,58,60,62
L02,L,raise,valid,6,201,54,60,63,65
L02,L,raise,valid,7,012,45,62,64,66
L02,L,raise,valid,7,120,45,52,55,60
L02,L,raise,valid,7,201,45,52,58,60
L02,L,raise,valid,8,012,52,62,64,66
L02,L,raise,valid,8,120,52,55,58,60
L02,L,raise,valid,8,201,52,58,62,64
L02,L,raise,valid,9,012,45,58,62,65
L02,L,raise,valid,9,120,45,52,55,58
L02,L,raise,valid,9,201,45,52,58,62
L02,L,raise,valid,10,012,55,62,64,66
L02,L,raise,valid,10,120,55,58,60,62
L02,L,raise,valid,10,201,55,60,64,66
L02,L,raise,valid,11,012,52,62,65,67
L02,L,raise,valid,11,120,52,58,62,65
L02,L,raise,valid,11,201,52,58,63,65
L02,L,raise,valid,12,012,42,58,62,64
L02,L,raise,valid,12,120,42,48,52,55
L02,L,raise,valid,12,201,42,48,55,58
L02,L,raise,valid,13,012,48,62,64,66
L02,L,raise,valid,13,120,48,52,55,58
L02,L,raise,valid,13,201,48,55,60,62
L02,L,raise,valid,14,012,42,58,60,62
L02,L,raise,valid,14,120,42,48,52,58
L02,L,raise,valid,14,201,42,50,55,58
L02,L,raise,valid,15,012,48,62,65,68
L02,L,raise,valid,15,120,48,56,60,62
L02,L,raise,valid,15,201,48,54,60,62
L02,L,raise,valid,16,012,42,58,60,62
L02,L,raise,valid,16,120,42,48,52,55
L02,L,raise,valid,16,201,42,48,55,60
L02,L,raise,valid,17,012,48,62,65,68
L02,L,raise,valid,17,120,48,52,55,58
L02,L,raise,valid,17,201,48,55,60,62
L02,L,raise,valid,18,012,48,58,62,65
L02,L,raise,valid,18,120,48,55,58,60
L02,L,raise,valid,18,201,48,55,60,63
L02,L,raise,valid,19,012,42,55,58,60
L02,L,raise,valid,19,120,42,48,52,55
L02,L,raise,valid,19,201,42,48,55,58
L02,L,raise,invalid,0,012,48,48,48,48
L02,L,raise,invalid,0,120,48,48,48,48
L02,L,raise,invalid,0,201,48,48,48,48
L02,L,raise,invalid,1,012,48,48,48,48
L02,L,raise,invalid,1,120,48,48,48,48
L02,L,raise,invalid,1,201,48,48,48,48
L02,L,raise,invalid,2,012,42,45,42,42
L02,L,raise,invalid,2,120,42,42,42,42
L02,L,raise,invalid,2,201,42,42,42,42
L02,L,raise,invalid,3,012,48,52,48,48
L02,L,raise,invalid,3,120,48,48,48,48
L02,L,raise,invalid,3,201,48,48,48,48
L02,L,raise,invalid,4,012,48,48,48,48
L02,L,raise,invalid,4,120,48,48,48,48
L02,L,raise,invalid,4,201,48,48,48,48
L02,L,raise,invalid,5,012,48,48,48,48
L02,L,raise,invalid,5,120,48,48,48,48
L02,L,raise,invalid,5,201,48,48,48,48
L02,L,raise,invalid,6,012,54,58,54,54
L02,L,raise,invalid,6,120,54,54,54,54
L02,L,raise,invalid,6,201,54,54,54,54
L02,L,raise,invalid,7,012,45,45,45,45
L02,L,raise,invalid,7,120,45,45,45,45
L02,L,raise,invalid,7,201,45,45,45,45
L02,L,raise,invalid,8,012,52,55,52,52
L02,L,raise,invalid,8,120,52,52,52,52
L02,L,raise,invalid,8,201,52,52,52,52
L02,L,raise,invalid,9,012,45,45,45,45
L02,L,raise,invalid,9,120,45,42,42,42
L02,L,raise,invalid,9,201,45,45,45,45
L02,L,raise,invalid,10,012,55,58,55,55
L02,L,raise,invalid,10,120,55,45,45,45
L02,L,raise,invalid,10,201,55,55,55,55
L02,L,raise,invalid,11,012,52,55,55,55
L02,L,raise,invalid,11,120,52,52,52,52
L02,L,raise,invalid,11,201,52,52,52,52
L02,L,raise,invalid,12,012,42,45,40,40
L02,L,raise,invalid,12,120,42,42,42,42
L02,L,raise,invalid,12,201,42,42,42,42
L02,L,raise,invalid,13,012,48,48,48,48
L02,L,raise,invalid,13,120,48,42,42,42
L02,L,raise,invalid,13,201,48,48,48,48
L02,L,raise,invalid,14,012,42,45,43,43
L02,L,raise,invalid,14,120,42,42,42,42
L02,L,raise,invalid,14,201,42,42,42,42
L02,L,raise,invalid,15,012,48,48,48,48
L02,L,raise,invalid,15,120,48,48,48,48
L02,L,raise,invalid,15,201,48,48,48,48
L02,L,raise,invalid,16,012,42,42,42,42
L02,L,raise,invalid,16,120,42,42,42,42
L02,L,raise,invalid,16,201,42,42,42,42
L02,L,raise,invalid,17,012,48,48,48,48
L02,L,raise,invalid,17,120,48,48,48,48
L02,L,raise,invalid,17,201,48,48,48,48
L02,L,raise,invalid,18,012,48,48,48,48
L02,L,raise,invalid,18,120,48,48,48,48
L02,L,raise,invalid,18,201,48,48,48,48
L02,L,raise,invalid,19,012,42,45,43,43
L02,L,raise,invalid,19,120,42,42,42,42
L02,L,raise,invalid,19,201,42,42,42,42
L03,L,lower,valid,0,012,86,62,52,55
L03,L,lower,valid,0,120,86,72,58,55
L03,L,lower,valid,0,201,86,58,55,52
L03,L,lower,valid,1,012,86,68,60,56
L03,L,lower,valid,1,120,86,72,58,58
L03,L,lower,valid,1,201,86,62,55,52
L03,L,lower,valid,2,012,87,62,52,58
L03,L,lower,valid,2,120,87,72,58,55
L03,L,lower,valid,2,201,87,60,55,50
L03,L,lower,valid,3,012,86,62,52,55
L03,L,lower,valid,3,120,86,72,58,55
L03,L,lower,valid,3,201,86,58,55,52
L03,L,lower,valid,4,012,86,58,47,55
L03,L,lower,valid,4,120,86,74,58,55
L03,L,lower,valid,4,201,86,58,52,45
L03,L,lower,valid,5,012,86,58,45,55
L03,L,lower,valid,5,120,86,72,58,55
L03,L,lower,valid,5,201,86,58,55,52
L03,L,lower,valid,6,012,88,62,48,55
L03,L,lower,valid,6,120,88,72,58,55
L03,L,lower,valid,6,201,88,58,52,45
L03,L,lower,valid,7,012,88,62,52,55
L03,L,lower,valid,7,120,88,76,62,55
L03,L,lower,valid,7,201,88,58,55,52
L03,L,lower,valid,8,012,88,62,52,58
L03,L,lower,valid,8,120,88,72,58,60
L03,L,lower,valid,8,201,88,58,55,52
L03,L,lower,valid,9,012,86,62,48,55
L03,L,lower,valid,9,120,86,74,60,55
L03,L,lower,valid,9,201,86,62,55,52
L03,L,lower,valid,10,012,86,68,60,56
L03,L,lower,valid,10,120,86,72,58,55
L03,L,lower,valid,10,201,86,62,55,48
L03,L,lower,valid,11,012,86,62,48,55
L03,L,lower,valid,11,120,86,72,58,55
L03,L,lower,valid,11,201,86,62,55,52
L03,L,lower,valid,12,012,87,62,54,55
L03,L,lower,valid,12,120,87,74,60,55
L03,L,lower,valid,12,201,87,58,52,48
L03,L,lower,valid,13,012,88,62,52,55
L03,L,lower,valid,13,120,88,72,58,55
L03,L,lower,valid,13,201,88,58,52,45
L03,L,lower,valid,14,012,86,58,48,55
L03,L,lower,valid,14,120,86,72,58,62
L03,L,lower,valid,14,201,86,58,52,48
L03,L,lower,valid,15,012,86,62,52,58
L03,L,lower,valid,15,120,86,74,58,55
L03,L,lower,valid,15,201,86,62,55,50
L03,L,lower,valid,16,012,87,62,48,55
L03,L,lower,valid,16,120,87,74,58,55
L03,L,lower,valid,16,201,87,62,55,50
L03,L,lower,valid,17,012,88,62,52,55
L03,L,lower,valid,17,120,88,74,58,55
L03,L,lower,valid,17,201,88,58,55,52
L03,L,lower,valid,18,012,84,58,45,55
L03,L,lower,valid,18,120,84,72,58,55
L03,L,lower,valid,18,201,84,58,55,50
L03,L,lower,valid,19,012,88,62,52,55
L03,L,lower,valid,19,120,88,76,60,58
L03,L,lower,valid,19,201,88,60,55,58
L03,L,lower,invalid,0,012,86,86,86,86
L03,L,lower,invalid,0,120,86,86,86,86
L03,L,lower,invalid,0,201,86,86,86,86
L03,L,lower,invalid,1,012,86,86,86,86
L03,L,lower,invalid,1,120,86,86,86,86
L03,L,lower,invalid,1,201,86,86,86,86
L03,L,lower,invalid,2,012,87,87,87,87
L03,L,lower,invalid,2,120,87,87,87,87
L03,L,lower,invalid,2,201,87,87,87,87
L03,L,lower,invalid,3,012,86,86,86,86
L03,L,lower,invalid,3,120,86,86,86,86
L03,L,lower,invalid,3,201,86,86,86,86
L03,L,lower,invalid,4,012,86,86,86,86
L03,L,lower,invalid,4,120,86,86,86,86
L03,L,lower,invalid,4,201,86,86,86,86
L03,L,lower,invalid,5,012,86,86,86,86
L03,L,lower,invalid,5,120,86,86,86,86
L03,L,lower,invalid,5,201,86,86,86,86
L03,L,lower,invalid,6,012,88,88,88,88
L03,L,lower,invalid,6,120,88,88,88,88
L03,L,lower,invalid,6,201,88,88,88,88
L03,L,lower,invalid,7,012,88,88,88,88
L03,L,lower,invalid,7,120,88,88,88,88
L03,L,lower,invalid,7,201,88,88,88,88
L03,L,lower,invalid,8,012,88,88,88,88
L03,L,lower,invalid,8,120,88,88,88,88
L03,L,lower,invalid,8,201,88,88,88,88
L03,L,lower,invalid,9,012,86,86,86,86
L03,L,lower,invalid,9,120,86,86,86,86
L03,L,lower,invalid,9,201,86,86,86,86
L03,L,lower,invalid,10,012,86,86,86,86
L03,L,lower,invalid,10,120,86,86,86,86
L03,L,lower,invalid,10,201,86,86,86,86
L03,L,lower,invalid,11,012,86,86,86,86
L03,L,lower,invalid,11,120,86,86,86,86
L03,L,lower,invalid,11,201,86,86,86,86
L03,L,lower,invalid,12,012,87,87,87,87
L03,L,lower,invalid,12,120,87,87,87,87
L03,L,lower,invalid,12,201,87,87,87,87
L03,L,lower,invalid,13,012,88,88,88,88
L03,L,lower,invalid,13,120,88,88,88,88
L03,L,lower,invalid,13,201,88,88,88,88
L03,L,lower,invalid,14,012,86,86,86,86
L03,L,lower,invalid,14,120,86,86,86,86
L03,L,lower,invalid,14,201,86,86,86,86
L03,L,lower,invalid,15,012,86,86,86,86
L03,L,lower,invalid,15,120,86,86,86,86
L03,L,lower,invalid,15,201,86,86,86,86
L03,L,lower,invalid,16,012,87,87,87,87
L03,L,lower,invalid,16,120,87,87,87,87
L03,L,lower,invalid,16,201,87,87,87,87
L03,L,lower,invalid,17,012,88,88,88,88
L03,L,lower,invalid,17,120,88,88,88,88
L03,L,lower,invalid,17,201,88,88,88,88
L03,L,lower,invalid,18,012,84,84,84,84
L03,L,lower,invalid,18,120,84,84,84,84
L03,L,lower,invalid,18,201,84,84,84,84
L03,L,lower,invalid,19,012,88,88,88,88
L03,L,lower,invalid,19,120,88,88,88,88
L03,L,lower,invalid,19,201,88,88,88,88
L04,L,raise,valid,0,012,32,42,48,50
L04,L,raise,valid,0,120,32,38,43,45
L04,L,raise,valid,0,201,32,42,45,48
L04,L,raise,valid,1,012,28,42,48,50
L04,L,raise,valid,1,120,28,35,42,45
L04,L,raise,valid,1,201,28,38,42,45
L04,L,raise,valid,2,012,24,38,47,48
L04,L,raise,valid,2,120,24,32,42,43
L04,L,raise,valid,2,201,24,38,40,42
L04,L,raise,valid,3,012,22,38,45,45
L04,L,raise,valid,3,120,22,32,42,43
L04,L,raise,valid,3,201,22,35,38,42
L04,L,raise,valid,4,012,28,42,50,48
L04,L,raise,valid,4,120,28,34,43,45
L04,L,raise,valid,4,201,28,42,43,45
L04,L,raise,valid,5,012,28,38,45,45
L04,L,raise,valid,5,120,28,35,42,45
L04,L,raise,valid,5,201,28,42,45,47
L04,L,raise,valid,6,012,28,42,50,46
L04,L,raise,valid,6,120,28,35,42,45
L04,L,raise,valid,6,201,28,42,45,48
L04,L,raise,valid,7,012,32,45,52,48
L04,L,raise,valid,7,120,32,38,43,45
L04,L,raise,valid,7,201,32,42,45,48
L04,L,raise,valid,8,012,28,38,45,46
L04,L,raise,valid,8,120,28,35,42,45
L04,L,raise,valid,8,201,28,42,45,48
L04,L,raise,valid,9,012,28,38,45,46
L04,L,raise,valid,9,120,28,35,42,45
L04,L,raise,valid,9,201,28,42,45,48
L04,L,raise,valid,10,012,24,38,45,46
L04,L,raise,valid,10,120,24,32,42,42
L04,L,raise,valid,10,201,24,42,43,45
L04,L,raise,valid,11,012,32,42,48,48
L04,L,raise,valid,11,120,32,38,42,43
L04,L,raise,valid,11,201,32,42,45,48
L04,L,raise,valid,12,012,28,42,48,49
L04,L,raise,valid,12,120,28,34,42,45
L04,L,raise,valid,12,201,28,42,45,48
L04,L,raise,valid,13,012,28,38,45,46
L04,L,raise,valid,13,120,28,34,42,45
L04,L,raise,valid,13,201,28,38,42,45
L04,L,raise,valid,14,012,35,45,52,50
L04,L,raise,valid,14,120,35,42,45,45
L04,L,raise,valid,14,201,35,42,43,45
L04,L,raise,valid,15,012,28,38,45,45
L04,L,raise,valid,15,120,28,35,42,45
L04,L,raise,valid,15,201,28,40,42,45
L04,L,raise,valid,16,012,32,42,48,48
L04,L,raise,valid,16,120,32,38,42,45
L04,L,raise,valid,16,201,32,42,45,50
L04,L,raise,valid,17,012,24,38,45,46
L04,L,raise,valid,17,120,24,31,42,42
L04,L,raise,valid,17,201,24,38,42,45
L04,L,raise,valid,18,012,28,42,48,50
L04,L,raise,valid,18,120,28,35,42,44
L04,L,raise,valid,18,201,28,42,45,48
L04,L,raise,valid,19,012,24,38,45,46
L04,L,raise,valid,19,120,24,32,42,43
L04,L,raise,valid,19,201,24,42,45,47
L04,L,raise,invalid,0,012,32,32,32,32
L04,L,raise,invalid,0,120,32,32,32,32
L04,L,raise,invalid,0,201,32,32,32,32
L04,L,raise,invalid,1,012,28,28,28,28
L04,L,raise,invalid,1,120,28,28,28,28
L04,L,raise,invalid,1,201,28,28,28,28
L04,L,raise,invalid,2,012,24,24,24,24
L04,L,raise,invalid,2,120,24,24,24,24
L04,L,raise,invalid,2,201,24,24,24,24
L04,L,raise,invalid,3,012,22,22,22,22
L04,L,raise,invalid,3,120,22,22,22,22
L04,L,raise,invalid,3,201,22,22,22,22
L04,L,raise,invalid,4,012,28,28,28,28
L04,L,raise,invalid,4,120,28,28,28,28
L04,L,raise,invalid,4,201,28,28,28,28
L04,L,raise,invalid,5,012,28,28,28,28
L04,L,raise,invalid,5,120,28,28,28,28
L04,L,raise,invalid,5,201,28,28,28,28
L04,L,raise,invalid,6,012,28,28,28,28
L04,L,raise,invalid,6,120,28,28,28,28
L04,L,raise,invalid,6,201,28,28,28,28
L04,L,raise,invalid,7,012,32,32,32,32
L04,L,raise,invalid,7,120,32,32,32,32
L04,L,raise,invalid,7,201,32,32,32,32
L04,L,raise,invalid,8,012,28,28,28,28
L04,L,raise,invalid,8,120,28,28,28,28
L04,L,raise,invalid,8,201,28,28,28,28
L04,L,raise,invalid,9,012,28,28,28,28
L04,L,raise,invalid,9,120,28,28,28,28
L04,L,raise,invalid,9,201,28,28,28,28
L04,L,raise,invalid,10,012,24,24,24,24
L04,L,raise,invalid,10,120,24,24,24,24
L04,L,raise,invalid,10,201,24,24,24,24
L04,L,raise,invalid,11,012,32,32,32,32
L04,L,raise,invalid,11,120,32,32,32,32
L04,L,raise,invalid,11,201,32,32,32,32
L04,L,raise,invalid,12,012,28,28,28,28
L04,L,raise,invalid,12,120,28,28,28,28
L04,L,raise,invalid,12,201,28,28,28,28
L04,L,raise,invalid,13,012,28,28,28,28
L04,L,raise,invalid,13,120,28,28,28,28
L04,L,raise,invalid,13,201,28,28,28,28
L04,L,raise,invalid,14,012,35,35,35,35
L04,L,raise,invalid,14,120,35,35,35,35
L04,L,raise,invalid,14,201,35,35,35,35
L04,L,raise,invalid,15,012,28,28,28,28
L04,L,raise,invalid,15,120,28,28,28,28
L04,L,raise,invalid,15,201,28,28,28,28
L04,L,raise,invalid,16,012,32,32,32,32
L04,L,raise,invalid,16,120,32,32,32,32
L04,L,raise,invalid,16,201,32,32,32,32
L04,L,raise,invalid,17,012,24,24,24,24
L04,L,raise,invalid,17,120,24,24,24,24
L04,L,raise,invalid,17,201,24,24,24,24
L04,L,raise,invalid,18,012,28,28,28,28
L04,L,raise,invalid,18,120,28,28,28,28
L04,L,raise,invalid,18,201,28,28,28,28
L04,L,raise,invalid,19,012,24,24,24,24
L04,L,raise,invalid,19,120,24,24,24,24
L04,L,raise,invalid,19,201,24,24,24,24
L07,L,lower,valid,0,012,92,88,82,78
L07,L,lower,valid,0,120,92,86,82,78
L07,L,lower,valid,0,201,92,84,80,76
L07,L,lower,valid,1,012,93,88,83,80
L07,L,lower,valid,1,120,93,86,82,80
L07,L,lower,valid,1,201,93,86,82,78
L07,L,lower,valid,2,012,93,89,84,80
L07,L,lower,valid,2,120,93,88,84,86
L07,L,lower,valid,2,201,93,86,84,78
L07,L,lower,valid,3,012,93,88,82,78
L07,L,lower,valid,3,120,93,86,82,80
L07,L,lower,valid,3,201,93,86,82,78
L07,L,lower,valid,4,012,93,88,82,78
L07,L,lower,valid,4,120,93,87,84,88
L07,L,lower,valid,4,201,93,86,82,78
L07,L,lower,valid,5,012,94,89,84,80
L07,L,lower,valid,5,120,94,87,82,80
L07,L,lower,valid,5,201,94,86,82,78
L07,L,lower,valid,6,012,93,88,82,78
L07,L,lower,valid,6,120,93,86,82,80
L07,L,lower,valid,6,201,93,86,82,78
L07,L,lower,valid,7,012,92,88,82,78
L07,L,lower,valid,7,120,92,86,82,82
L07,L,lower,valid,7,201,92,84,80,74
L07,L,lower,valid,8,012,94,89,82,78
L07,L,lower,valid,8,120,94,88,84,82
L07,L,lower,valid,8,201,94,86,82,76
L07,L,lower,valid,9,012,93,88,82,78
L07,L,lower,valid,9,120,93,86,82,84
L07,L,lower,valid,9,201,93,84,80,76
L07,L,lower,valid,10,012,94,90,84,80
L07,L,lower,valid,10,120,94,88,84,82
L07,L,lower,valid,10,201,94,86,82,78
L07,L,lower,valid,11,012,94,89,84,81
L07,L,lower,valid,11,120,94,88,84,82
L07,L,lower,valid,11,201,94,84,82,76
L07,L,lower,valid,12,012,93,88,82,78
L07,L,lower,valid,12,120,93,86,80,80
L07,L,lower,valid,12,201,93,86,83,79
L07,L,lower,valid,13,012,93,88,82,78
L07,L,lower,valid,13,120,93,86,82,78
L07,L,lower,valid,13,201,93,84,78,74
L07,L,lower,valid,14,012,94,90,84,81
L07,L,lower,valid,14,120,94,88,82,84
L07,L,lower,valid,14,201,94,87,84,79
L07,L,lower,valid,15,012,93,88,82,78
L07,L,lower,valid,15,120,93,86,82,82
L07,L,lower,valid,15,201,93,86,82,78
L07,L,lower,valid,16,012,94,90,84,81
L07,L,lower,valid,16,120,94,88,84,82
L07,L,lower,valid,16,201,94,87,84,78
L07,L,lower,valid,17,012,93,88,82,78
L07,L,lower,valid,17,120,93,87,84,84
L07,L,lower,valid,17,201,93,86,82,76
L07,L,lower,valid,18,012,94,89,84,80
L07,L,lower,valid,18,120,94,88,84,86
L07,L,lower,valid,18,201,94,87,84,80
L07,L,lower,valid,19,012,94,90,85,82
L07,L,lower,valid,19,120,94,86,82,88
L07,L,lower,valid,19,201,94,86,82,76
L07,L,lower,invalid,0,012,92,92,92,92
L07,L,lower,invalid,0,120,92,88,87,87
L07,L,lower,invalid,0,201,92,92,92,92
L07,L,lower,invalid,1,012,93,93,93,93
L07,L,lower,invalid,1,120,93,89,88,88
L07,L,lower,invalid,1,201,93,92,92,91
L07,L,lower,invalid,2,012,93,93,93,93
L07,L,lower,invalid,2,120,93,91,88,88
L07,L,lower,invalid,2,201,93,92,92,92
L07,L,lower,invalid,3,012,93,93,93,93
L07,L,lower,invalid,3,120,93,89,87,87
L07,L,lower,invalid,3,201,93,93,93,93
L07,L,lower,invalid,4,012,93,93,91,91
L07,L,lower,invalid,4,120,93,88,84,84
L07,L,lower,invalid,4,201,93,93,93,93
L07,L,lower,invalid,5,012,94,94,94,94
L07,L,lower,invalid,5,120,94,90,88,88
L07,L,lower,invalid,5,201,94,94,94,94
L07,L,lower,invalid,6,012,93,93,92,92
L07,L,lower,invalid,6,120,93,90,90,90
L07,L,lower,invalid,6,201,93,92,92,90
L07,L,lower,invalid,7,012,92,92,92,92
L07,L,lower,invalid,7,120,92,88,86,86
L07,L,lower,invalid,7,201,92,92,92,92
L07,L,lower,invalid,8,012,94,94,93,93
L07,L,lower,invalid,8,120,94,92,90,90
L07,L,lower,invalid,8,201,94,94,94,94
L07,L,lower,invalid,9,012,93,93,92,92
L07,L,lower,invalid,9,120,93,90,88,88
L07,L,lower,invalid,9,201,93,93,93,93
L07,L,lower,invalid,10,012,94,94,94,94
L07,L,lower,invalid,10,120,94,90,87,87
L07,L,lower,invalid,10,201,94,94,94,94
L07,L,lower,invalid,11,012,94,94,94,94
L07,L,lower,invalid,11,120,94,90,86,86
L07,L,lower,invalid,11,201,94,94,94,94
L07,L,lower,invalid,12,012,93,93,93,93
L07,L,lower,invalid,12,120,93,89,86,86
L07,L,lower,invalid,12,201,93,93,93,93
L07,L,lower,invalid,13,012,93,93,93,93
L07,L,lower,invalid,13,120,93,88,87,87
L07,L,lower,invalid,13,201,93,93,93,93
L07,L,lower,invalid,14,012,94,94,94,94
L07,L,lower,invalid,14,120,94,91,88,88
L07,L,lower,invalid,14,201,94,94,94,94
L07,L,lower,invalid,15,012,93,93,92,92
L07,L,lower,invalid,15,120,93,88,86,86
L07,L,lower,invalid,15,201,93,93,93,91
L07,L,lower,invalid,16,012,94,94,93,93
L07,L,lower,invalid,16,120,94,90,88,88
L07,L,lower,invalid,16,201,94,94,94,93
L07,L,lower,invalid,17,012,93,93,93,93
L07,L,lower,invalid,17,120,93,90,90,90
